trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
49,1,R,200,,0.376,LeftResponse,incorrect,True,12.0
50,1,L,0,,0.222,LeftResponse,correct,True,14.0
51,1,L,400,,0.32,LeftResponse,correct,True,7.0
52,1,L,100,,0.297,LeftResponse,correct,True,11.0
53,1,L,100,,0.303,LeftResponse,correct,True,10.0
54,1,L,50,,0.379,LeftResponse,correct,True,15.0
55,1,R,50,,0.305,LeftResponse,incorrect,True,14.0
56,1,R,200,,0.208,LeftResponse,incorrect,True,15.0
57,1,L,0,,0.391,LeftResponse,correct,True,13.0
58,1,L,200,,0.363,LeftResponse,correct,True,18.0
59,1,L,50,,0.336,LeftResponse,correct,True,17.0
60,1,L,400,,0.202,RightResponse,incorrect,True,6.0
61,1,L,200,,0.317,LeftResponse,correct,True,17.0
62,1,R,100,,0.287,LeftResponse,incorrect,True,9.0
63,1,R,400,,0.33,LeftResponse,incorrect,True,9.0
64,1,R,50,,0.355,LeftResponse,incorrect,True,16.0
65,1,R,100,,0.219,LeftResponse,incorrect,True,12.0
66,1,L,100,,0.261,LeftResponse,correct,True,15.0
67,1,L,50,,0.305,LeftResponse,correct,True,19.0
68,1,L,400,,0.363,LeftResponse,correct,True,12.0
69,1,L,0,,0.259,RightResponse,incorrect,True,12.0
70,1,R,200,,0.376,RightResponse,correct,True,16.0
71,1,R,400,,0.38,LeftResponse,incorrect,True,11.0
72,1,L,200,,0.308,LeftResponse,correct,True,15.0
73,1,R,400,,0.244,RightResponse,correct,True,14.0
74,1,R,50,,0.218,RightResponse,correct,True,18.0
75,1,L,400,,0.369,LeftResponse,correct,True,13.0
76,1,R,0,,0.254,RightResponse,correct,True,15.0
77,1,R,200,,0.307,RightResponse,correct,True,14.0
78,1,R,0,,0.367,RightResponse,correct,True,14.0
79,1,L,0,,0.317,LeftResponse,correct,True,13.0
80,2,R,100,,0.217,RightResponse,correct,True,14.0
81,2,R,400,,0.395,LeftResponse,incorrect,True,12.0
82,2,L,0,,0.3,RightResponse,incorrect,True,12.0
83,2,L,400,,0.245,LeftResponse,correct,True,15.0
84,2,R,400,,0.397,RightResponse,correct,True,14.0
85,2,L,50,,0.226,LeftResponse,correct,True,17.0
86,2,R,100,,0.301,RightResponse,correct,True,13.0
87,2,L,200,,0.332,LeftResponse,correct,True,13.0
88,2,R,50,,0.332,RightResponse,correct,True,16.0
89,2,R,0,,0.397,RightResponse,correct,True,15.0
90,2,L,100,,0.352,LeftResponse,correct,True,12.0
91,2,R,50,,0.338,RightResponse,correct,True,15.0
92,2,L,200,,0.373,LeftResponse,correct,True,12.0
93,2,L,400,,0.32,RightResponse,incorrect,True,13.0
94,2,R,0,,0.385,LeftResponse,incorrect,False,14.0
95,2,L,50,,0.329,LeftResponse,correct,True,14.0
96,2,R,200,,0.332,RightResponse,correct,True,11.0
97,2,R,200,,0.361,LeftResponse,incorrect,True,10.0
98,2,L,100,,0.268,RightResponse,incorrect,True,11.0
99,2,L,100,,0.253,LeftResponse,correct,True,14.0
100,2,L,200,,0.358,LeftResponse,correct,True,13.0
101,2,L,400,,0.318,LeftResponse,correct,True,16.0
102,2,L,400,,0.322,RightResponse,incorrect,True,15.0
103,2,R,200,,0.306,LeftResponse,incorrect,True,12.0
104,2,L,200,,0.225,LeftResponse,correct,False,15.0
105,2,R,50,,0.381,RightResponse,correct,True,13.0
106,2,L,0,,0.357,LeftResponse,correct,True,14.0
107,2,R,100,,0.346,RightResponse,correct,True,13.0
108,2,R,200,,0.394,LeftResponse,incorrect,True,15.0
109,2,L,0,,0.285,LeftResponse,correct,True,13.0
110,2,R,0,,0.254,LeftResponse,incorrect,True,12.0
111,2,R,400,,0.207,RightResponse,correct,True,18.0
112,2,R,400,,0.399,RightResponse,correct,True,17.0
113,2,L,50,,0.366,RightResponse,incorrect,True,12.0
114,2,L,0,,0.372,LeftResponse,correct,False,15.0
115,2,R,0,,0.329,LeftResponse,incorrect,True,15.0
116,2,L,50,,0.344,LeftResponse,correct,True,15.0
117,2,R,50,,0.224,RightResponse,correct,True,14.0
118,2,L,100,,0.275,LeftResponse,correct,True,12.0
119,2,R,100,,0.292,RightResponse,correct,True,11.0
120,3,L,0,,0.225,invalid,invalid,True,18.0
121,3,L,50,,0.272,LeftResponse,correct,True,13.0
122,3,R,400,,0.311,RightResponse,correct,True,16.0
123,3,L,50,,0.351,LeftResponse,correct,True,12.0
124,3,R,0,,0.362,RightResponse,correct,True,18.0
125,3,L,0,,0.379,LeftResponse,correct,True,17.0
126,3,R,50,,0.255,RightResponse,correct,True,11.0
127,3,R,200,,0.246,RightResponse,correct,True,18.0
128,3,R,50,,0.285,LeftResponse,incorrect,True,10.0
129,3,R,200,,0.227,RightResponse,correct,True,17.0
130,3,R,200,,0.359,RightResponse,correct,True,16.0
131,3,L,200,,0.365,LeftResponse,correct,True,15.0
132,3,R,400,,0.351,RightResponse,correct,True,15.0
133,3,R,0,,0.221,RightResponse,correct,True,16.0
134,3,R,400,,0.287,RightResponse,correct,True,14.0
135,3,L,100,,0.379,LeftResponse,correct,True,10.0
136,3,L,0,,0.348,RightResponse,incorrect,True,15.0
137,3,L,400,,0.257,LeftResponse,correct,True,13.0
138,3,L,100,,0.395,RightResponse,incorrect,True,9.0
139,3,R,100,,0.204,RightResponse,correct,True,12.0
140,3,L,400,,0.239,RightResponse,incorrect,False,12.0
141,3,R,100,,0.388,LeftResponse,incorrect,False,11.0
142,3,R,100,,0.206,RightResponse,correct,True,11.0
143,3,L,400,,0.271,LeftResponse,correct,True,12.0
144,3,R,50,,0.267,RightResponse,correct,True,13.0
145,3,R,0,,0.364,LeftResponse,incorrect,True,18.0
146,3,L,200,,0.286,LeftResponse,correct,True,14.0
147,3,L,100,,0.322,LeftResponse,correct,True,10.0
148,3,L,200,,0.268,LeftResponse,correct,True,13.0
149,3,R,200,,0.327,RightResponse,correct,True,12.0
150,3,L,0,,0.365,LeftResponse,correct,True,21.0
151,3,R,0,,0.259,LeftResponse,incorrect,True,20.0
152,3,L,400,,0.363,LeftResponse,correct,True,11.0
153,3,L,50,,0.321,LeftResponse,correct,True,12.0
154,3,L,200,,0.268,LeftResponse,correct,True,11.0
155,3,R,100,,0.397,RightResponse,correct,True,9.0
156,3,R,50,,0.329,LeftResponse,incorrect,True,11.0
157,3,R,400,,0.343,RightResponse,correct,True,10.0
158,3,L,100,,0.241,LeftResponse,correct,True,8.0
159,3,L,50,,0.345,LeftResponse,correct,True,14.0
160,4,L,400,,0.286,LeftResponse,correct,True,9.0
161,4,L,0,,0.385,LeftResponse,correct,True,23.0
162,4,L,400,,0.328,LeftResponse,correct,True,8.0
163,4,R,100,,0.311,RightResponse,correct,True,7.0
164,4,R,100,,0.25,LeftResponse,incorrect,True,6.0
165,4,L,0,,0.227,LeftResponse,correct,True,22.0
166,4,R,50,,0.393,RightResponse,correct,True,13.0
167,4,R,100,,0.341,LeftResponse,incorrect,True,9.0
168,4,R,400,,0.38,RightResponse,correct,True,7.0
169,4,R,200,,0.369,RightResponse,correct,True,10.0
170,4,R,0,,0.391,RightResponse,correct,True,21.0
171,4,R,0,,0.278,LeftResponse,incorrect,True,20.0
172,4,L,200,,0.382,LeftResponse,correct,True,9.0
173,4,R,200,,0.324,LeftResponse,incorrect,True,8.0
174,4,L,200,,0.343,LeftResponse,correct,True,11.0
175,4,L,200,,0.293,LeftResponse,correct,True,10.0
176,4,R,400,,0.364,LeftResponse,incorrect,True,6.0
177,4,R,100,,0.238,RightResponse,correct,True,12.0
178,4,L,50,,0.338,LeftResponse,correct,True,12.0
179,4,L,100,,0.309,LeftResponse,correct,True,11.0
180,4,L,0,,0.374,LeftResponse,correct,True,23.0
181,4,L,50,,0.248,LeftResponse,correct,True,11.0
182,4,L,100,,0.33,LeftResponse,correct,True,10.0
183,4,R,0,,0.358,LeftResponse,incorrect,True,22.0
184,4,R,200,,0.31,RightResponse,correct,True,9.0
185,4,L,400,,0.227,LeftResponse,correct,True,9.0
186,4,L,100,,0.33,RightResponse,incorrect,True,9.0
187,4,L,400,,0.266,LeftResponse,correct,True,8.0
188,4,L,0,,0.343,LeftResponse,correct,True,25.0
189,4,L,50,,0.389,RightResponse,incorrect,True,10.0
190,4,R,200,,0.334,RightResponse,correct,True,8.0
191,4,R,50,,0.325,LeftResponse,incorrect,True,13.0
192,4,R,50,,0.284,RightResponse,correct,True,16.0
193,4,R,400,,0.315,RightResponse,correct,True,7.0
194,4,R,0,,0.32,LeftResponse,incorrect,True,24.0
195,4,L,100,,0.367,RightResponse,incorrect,True,12.0
196,4,R,50,,0.367,LeftResponse,incorrect,True,15.0
197,4,L,200,,0.21,LeftResponse,correct,True,7.0
198,4,L,50,,0.384,LeftResponse,correct,True,18.0
199,4,R,400,,0.229,RightResponse,correct,True,6.0
200,5,L,400,,0.343,LeftResponse,correct,True,5.0
201,5,L,50,,0.387,LeftResponse,correct,True,17.0
202,5,R,50,,0.362,LeftResponse,incorrect,True,16.0
203,5,L,200,,0.231,LeftResponse,correct,True,6.0
204,5,L,400,,0.364,RightResponse,incorrect,True,4.0
205,5,R,200,,0.256,LeftResponse,incorrect,True,5.0
206,5,L,50,,0.262,LeftResponse,correct,True,19.0
207,5,L,200,,0.292,LeftResponse,correct,True,8.0
208,5,R,400,,0.26,LeftResponse,incorrect,True,7.0
209,5,R,0,,0.313,RightResponse,correct,True,27.0
210,5,R,100,,0.254,RightResponse,correct,True,15.0
211,5,L,100,,0.386,LeftResponse,correct,True,14.0
212,5,L,0,,0.298,LeftResponse,correct,True,26.0
213,5,R,50,,0.249,LeftResponse,incorrect,True,18.0
214,5,R,100,,0.309,RightResponse,correct,True,13.0
215,5,L,200,,0.319,RightResponse,incorrect,True,7.0
216,5,L,50,,0.323,LeftResponse,correct,True,21.0
217,5,L,100,,0.258,RightResponse,incorrect,True,12.0
218,5,R,200,,0.367,LeftResponse,incorrect,True,10.0
219,5,R,400,,0.267,RightResponse,correct,True,10.0
220,5,R,200,,0.291,LeftResponse,incorrect,True,13.0
221,5,L,0,,0.359,RightResponse,incorrect,True,25.0
222,5,L,100,,0.381,LeftResponse,correct,True,15.0
223,5,R,100,,0.227,LeftResponse,incorrect,True,14.0
224,5,R,50,,0.277,LeftResponse,incorrect,True,20.0
225,5,L,50,,0.345,RightResponse,incorrect,True,23.0
226,5,L,100,,0.209,LeftResponse,correct,True,17.0
227,5,R,100,,0.253,LeftResponse,incorrect,True,16.0
228,5,R,0,,0.215,RightResponse,correct,True,28.0
229,5,L,400,,0.286,RightResponse,incorrect,True,9.0
230,5,L,0,,0.331,LeftResponse,correct,True,27.0
231,5,R,200,,0.39,RightResponse,correct,True,16.0
232,5,R,0,,0.389,RightResponse,correct,True,26.0
233,5,R,0,,0.3,RightResponse,correct,True,25.0
234,5,L,200,,0.311,LeftResponse,correct,True,15.0
235,5,R,400,,0.384,RightResponse,correct,True,12.0
236,5,R,400,,0.295,RightResponse,correct,True,11.0
237,5,L,400,,0.387,LeftResponse,correct,True,10.0
238,5,L,0,,0.217,RightResponse,incorrect,True,24.0
239,5,R,50,,0.334,RightResponse,correct,True,26.0
