trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
125,3,R,0,,0.304,RightResponse,correct,True,29.0
126,3,R,200,,0.392,LeftResponse,incorrect,True,21.0
127,3,R,50,,0.332,RightResponse,correct,True,12.0
128,3,L,50,,0.294,RightResponse,incorrect,True,11.0
129,3,L,0,,0.379,LeftResponse,correct,True,28.0
130,3,L,0,,0.215,LeftResponse,correct,True,27.0
131,3,L,0,,0.224,LeftResponse,correct,True,26.0
132,3,R,200,,0.394,LeftResponse,incorrect,True,24.0
133,3,R,50,,0.257,invalid,invalid,True,14.0
134,3,R,50,,0.37,RightResponse,correct,True,14.0
135,3,R,0,,0.375,RightResponse,correct,True,25.0
136,3,L,400,,0.363,RightResponse,incorrect,True,20.0
137,3,R,400,,0.247,LeftResponse,incorrect,True,23.0
138,3,L,0,,0.357,RightResponse,incorrect,True,24.0
139,3,L,400,,0.203,LeftResponse,correct,True,26.0
140,3,R,0,,0.29,RightResponse,correct,True,27.0
141,3,R,400,,0.35,LeftResponse,incorrect,True,25.0
142,3,L,200,,0.248,RightResponse,incorrect,True,27.0
143,3,R,200,,0.24,LeftResponse,incorrect,True,30.0
144,3,L,100,,0.245,LeftResponse,correct,True,21.0
145,3,L,50,,0.32,LeftResponse,correct,True,13.0
146,3,R,100,,0.265,LeftResponse,incorrect,True,20.0
147,3,L,100,,0.271,LeftResponse,correct,True,23.0
148,3,R,400,,0.306,RightResponse,correct,True,28.0
149,3,R,400,,0.222,RightResponse,correct,True,27.0
150,3,L,200,,0.393,LeftResponse,correct,True,33.0
151,3,R,100,,0.374,LeftResponse,incorrect,True,22.0
152,3,L,200,,0.301,LeftResponse,correct,True,32.0
153,3,R,100,,0.238,RightResponse,correct,True,25.0
154,3,L,200,,0.26,LeftResponse,correct,True,31.0
155,3,L,400,,0.355,LeftResponse,correct,True,26.0
156,3,L,400,,0.392,LeftResponse,correct,True,25.0
157,3,L,50,,0.275,LeftResponse,correct,True,12.0
158,3,R,50,,0.239,LeftResponse,incorrect,True,11.0
159,3,R,200,,0.339,RightResponse,correct,True,30.0
160,4,L,400,,0.247,invalid,invalid,True,24.0
161,4,L,100,,0.372,RightResponse,incorrect,True,24.0
162,4,L,0,,0.31,LeftResponse,correct,True,26.0
163,4,L,50,,0.392,LeftResponse,correct,True,14.0
164,4,R,100,,0.391,RightResponse,correct,True,27.0
165,4,L,100,,0.265,LeftResponse,correct,True,26.0
166,4,R,0,,0.243,RightResponse,correct,True,25.0
167,4,R,200,,0.271,RightResponse,correct,True,29.0
168,4,R,50,,0.381,RightResponse,correct,True,13.0
169,4,L,200,,0.365,RightResponse,incorrect,True,28.0
170,4,L,200,,0.362,LeftResponse,correct,True,31.0
171,4,R,200,,0.314,RightResponse,correct,True,30.0
172,4,R,0,,0.348,LeftResponse,incorrect,True,24.0
173,4,L,200,,0.394,LeftResponse,correct,True,29.0
174,4,R,0,,0.222,RightResponse,correct,True,27.0
175,4,L,100,,0.375,LeftResponse,correct,True,25.0
176,4,R,100,,0.364,RightResponse,correct,True,24.0
177,4,L,0,,0.286,LeftResponse,correct,True,26.0
178,4,R,50,,0.306,LeftResponse,incorrect,True,12.0
179,4,R,400,,0.297,RightResponse,correct,True,24.0
180,4,L,0,,0.289,RightResponse,incorrect,True,25.0
181,4,L,0,,0.306,LeftResponse,correct,True,28.0
182,4,L,50,,0.312,LeftResponse,correct,True,15.0
183,4,R,200,,0.356,RightResponse,correct,True,28.0
184,4,R,50,,0.379,LeftResponse,incorrect,True,14.0
185,4,R,400,,0.309,RightResponse,correct,True,23.0
186,4,R,100,,0.369,RightResponse,correct,True,23.0
187,4,R,50,,0.358,RightResponse,correct,True,17.0
188,4,L,400,,0.339,RightResponse,incorrect,True,22.0
189,4,L,100,,0.39,LeftResponse,correct,True,22.0
190,4,R,400,,0.357,LeftResponse,incorrect,True,25.0
191,4,L,50,,0.208,RightResponse,incorrect,True,16.0
192,4,L,400,,0.324,LeftResponse,correct,True,28.0
193,4,R,100,,0.274,LeftResponse,incorrect,True,21.0
194,4,R,200,,0.226,RightResponse,correct,True,27.0
195,4,L,400,,0.278,invalid,invalid,True,27.0
196,4,L,200,,0.335,LeftResponse,correct,True,26.0
197,4,R,400,,0.357,LeftResponse,incorrect,True,27.0
198,4,L,50,,0.225,LeftResponse,correct,False,19.0
199,4,R,0,,0.386,invalid,invalid,True,27.0
200,5,R,0,,0.344,LeftResponse,incorrect,True,27.0
201,5,L,200,,0.295,LeftResponse,correct,True,25.0
202,5,R,50,,0.276,invalid,invalid,True,19.0
203,5,L,400,,0.328,LeftResponse,correct,True,30.0
204,5,L,400,,0.265,LeftResponse,correct,True,29.0
205,5,L,400,,0.325,invalid,invalid,True,28.0
206,5,R,100,,0.202,LeftResponse,incorrect,True,24.0
207,5,R,0,,0.368,invalid,invalid,True,30.0
208,5,L,200,,0.356,LeftResponse,correct,True,24.0
209,5,R,400,,0.392,RightResponse,correct,True,28.0
210,5,L,0,,0.375,RightResponse,incorrect,True,30.0
211,5,L,200,,0.394,LeftResponse,correct,True,23.0
212,5,R,50,,0.269,LeftResponse,incorrect,True,19.0
213,5,L,0,,0.394,RightResponse,incorrect,True,33.0
214,5,L,50,,0.283,LeftResponse,correct,True,22.0
215,5,L,0,,0.284,LeftResponse,correct,False,36.0
216,5,R,400,,0.374,RightResponse,correct,True,27.0
217,5,L,50,,0.324,LeftResponse,correct,True,21.0
218,5,L,400,,0.353,LeftResponse,correct,False,26.0
219,5,R,0,,0.389,LeftResponse,incorrect,True,36.0
220,5,R,100,,0.213,LeftResponse,incorrect,True,27.0
221,5,L,100,,0.383,LeftResponse,correct,True,30.0
222,5,L,50,,0.29,invalid,invalid,True,20.0
223,5,R,400,,0.366,RightResponse,correct,True,26.0
224,5,R,200,,0.321,RightResponse,correct,True,22.0
225,5,L,100,,0.239,LeftResponse,correct,True,29.0
226,5,R,50,,0.347,LeftResponse,incorrect,True,20.0
227,5,R,0,,0.208,RightResponse,correct,True,39.0
228,5,R,200,,0.316,RightResponse,correct,False,21.0
229,5,L,100,,0.39,LeftResponse,correct,True,28.0
230,5,R,400,,0.305,LeftResponse,incorrect,True,25.0
231,5,L,100,,0.207,LeftResponse,correct,True,27.0
232,5,R,200,,0.318,LeftResponse,incorrect,True,21.0
233,5,R,200,,0.371,LeftResponse,incorrect,True,24.0
234,5,L,0,,0.366,LeftResponse,correct,True,38.0
235,5,L,50,,0.276,LeftResponse,correct,True,23.0
236,5,R,100,,0.217,invalid,invalid,True,26.0
237,5,L,200,,0.263,LeftResponse,correct,True,27.0
238,5,R,100,,0.212,LeftResponse,incorrect,True,26.0
239,5,R,50,,0.392,RightResponse,correct,True,22.0
