trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
96,2,R,0,,0.321,LeftResponse,incorrect,True,9.0
97,2,L,0,,0.353,RightResponse,incorrect,True,12.0
98,2,L,200,,0.397,RightResponse,incorrect,True,23.0
99,2,R,200,,0.294,LeftResponse,incorrect,True,26.0
100,2,L,200,,0.385,LeftResponse,correct,True,29.0
101,2,L,0,,0.222,LeftResponse,correct,True,15.0
102,2,L,0,,0.221,LeftResponse,correct,True,14.0
103,2,R,200,,0.286,LeftResponse,incorrect,True,28.0
104,2,L,50,,0.329,RightResponse,incorrect,True,24.0
105,2,R,100,,0.345,LeftResponse,incorrect,True,22.0
106,2,R,400,,0.376,LeftResponse,incorrect,True,13.0
107,2,R,0,,0.32,RightResponse,correct,True,13.0
108,2,L,100,,0.299,RightResponse,incorrect,True,25.0
109,2,R,400,,0.337,RightResponse,correct,True,16.0
110,2,L,400,,0.296,RightResponse,incorrect,True,15.0
111,2,R,50,,0.247,RightResponse,correct,True,27.0
112,2,L,50,,0.268,RightResponse,incorrect,True,26.0
113,2,L,50,,0.288,LeftResponse,correct,True,29.0
114,2,L,100,,0.226,LeftResponse,correct,True,28.0
115,2,R,0,,0.249,LeftResponse,incorrect,True,12.0
116,2,L,100,,0.292,LeftResponse,correct,True,27.0
117,2,L,0,,0.391,LeftResponse,correct,True,15.0
118,2,L,200,,0.2,LeftResponse,correct,True,31.0
119,2,R,50,,0.236,LeftResponse,incorrect,True,28.0
120,3,L,200,,0.348,LeftResponse,correct,True,30.0
121,3,L,200,,0.374,LeftResponse,correct,True,29.0
122,3,L,400,,0.342,LeftResponse,correct,True,18.0
123,3,R,0,,0.254,LeftResponse,incorrect,True,14.0
124,3,L,50,,0.246,LeftResponse,correct,True,31.0
125,3,L,0,,0.228,LeftResponse,correct,True,17.0
126,3,L,50,,0.329,LeftResponse,correct,True,30.0
127,3,R,400,,0.343,LeftResponse,incorrect,True,17.0
128,3,R,0,,0.299,RightResponse,correct,True,16.0
129,3,R,100,,0.323,RightResponse,correct,True,26.0
130,3,R,50,,0.394,RightResponse,correct,True,29.0
131,3,L,400,,0.202,LeftResponse,correct,True,20.0
132,3,R,50,,0.345,LeftResponse,incorrect,True,28.0
133,3,R,200,,0.276,LeftResponse,incorrect,True,28.0
134,3,R,400,,0.237,RightResponse,correct,True,19.0
135,3,L,50,,0.327,LeftResponse,correct,True,31.0
136,3,L,200,,0.337,LeftResponse,correct,True,31.0
137,3,R,400,,0.298,LeftResponse,incorrect,True,18.0
138,3,L,100,,0.314,LeftResponse,correct,True,25.0
139,3,R,0,,0.314,LeftResponse,incorrect,True,15.0
140,3,L,0,,0.294,RightResponse,incorrect,True,18.0
141,3,L,0,,0.253,RightResponse,incorrect,True,21.0
142,3,R,0,,0.2,LeftResponse,incorrect,True,24.0
143,3,L,200,,0.299,RightResponse,incorrect,True,30.0
144,3,R,50,,0.215,RightResponse,correct,True,30.0
145,3,R,100,,0.364,RightResponse,correct,True,24.0
146,3,L,400,,0.206,LeftResponse,correct,True,21.0
147,3,L,400,,0.263,LeftResponse,correct,True,20.0
148,3,R,50,,0.251,LeftResponse,incorrect,True,29.0
149,3,R,400,,0.291,LeftResponse,incorrect,True,19.0
150,3,R,100,,0.334,RightResponse,correct,True,23.0
151,3,R,200,,0.349,LeftResponse,incorrect,True,33.0
152,3,L,100,,0.329,LeftResponse,correct,True,22.0
153,3,R,200,,0.379,LeftResponse,incorrect,True,36.0
154,3,L,50,,0.362,RightResponse,incorrect,True,32.0
155,3,R,100,,0.278,RightResponse,correct,True,21.0
156,3,R,200,,0.376,RightResponse,correct,True,39.0
157,3,L,100,,0.327,RightResponse,incorrect,True,20.0
158,3,L,0,,0.319,RightResponse,incorrect,True,27.0
159,3,L,100,,0.206,LeftResponse,correct,True,23.0
160,4,L,400,,0.226,LeftResponse,correct,True,22.0
161,4,L,100,,0.39,LeftResponse,correct,True,22.0
162,4,R,50,,0.287,RightResponse,correct,True,35.0
163,4,L,50,,0.364,LeftResponse,correct,True,34.0
164,4,R,100,,0.379,LeftResponse,incorrect,True,21.0
165,4,L,400,,0.243,LeftResponse,correct,True,21.0
166,4,R,200,,0.376,RightResponse,correct,True,38.0
167,4,L,50,,0.215,LeftResponse,correct,True,33.0
168,4,R,100,,0.266,LeftResponse,incorrect,True,24.0
169,4,R,0,,0.334,LeftResponse,incorrect,True,30.0
170,4,R,0,,0.331,RightResponse,correct,True,33.0
171,4,L,200,,0.281,LeftResponse,correct,True,37.0
172,4,L,50,,0.296,LeftResponse,correct,True,32.0
173,4,R,50,,0.232,LeftResponse,incorrect,True,31.0
174,4,L,0,,0.261,LeftResponse,correct,True,32.0
175,4,R,200,,0.323,RightResponse,correct,True,36.0
176,4,R,0,,0.317,RightResponse,correct,True,31.0
177,4,R,200,,0.259,RightResponse,correct,True,35.0
178,4,R,50,,0.394,RightResponse,correct,True,34.0
179,4,L,0,,0.31,LeftResponse,correct,True,30.0
180,4,R,200,,0.337,RightResponse,correct,True,34.0
181,4,L,400,,0.228,LeftResponse,correct,True,20.0
182,4,R,50,,0.259,RightResponse,correct,True,33.0
183,4,L,200,,0.377,LeftResponse,correct,True,33.0
184,4,R,400,,0.24,LeftResponse,incorrect,True,19.0
185,4,L,200,,0.363,LeftResponse,correct,True,32.0
186,4,L,400,,0.355,LeftResponse,correct,True,22.0
187,4,L,50,,0.307,LeftResponse,correct,True,32.0
188,4,L,0,,0.301,LeftResponse,correct,True,29.0
189,4,R,0,,0.376,LeftResponse,incorrect,True,28.0
190,4,R,400,,0.251,LeftResponse,incorrect,True,21.0
191,4,R,400,,0.33,RightResponse,correct,True,24.0
192,4,L,200,,0.331,LeftResponse,correct,True,31.0
193,4,L,100,,0.316,LeftResponse,correct,True,27.0
194,4,L,0,,0.329,LeftResponse,correct,True,31.0
195,4,R,100,,0.384,LeftResponse,incorrect,True,26.0
196,4,L,100,,0.257,LeftResponse,correct,True,29.0
197,4,R,100,,0.389,LeftResponse,incorrect,True,28.0
198,4,R,400,,0.273,LeftResponse,incorrect,True,23.0
199,4,L,100,,0.252,LeftResponse,correct,True,31.0
200,5,L,400,,0.222,invalid,invalid,True,26.0
201,5,R,100,,0.388,LeftResponse,incorrect,True,30.0
202,5,L,400,,0.331,invalid,invalid,True,26.0
203,5,R,50,,0.289,invalid,invalid,True,31.0
204,5,R,400,,0.282,invalid,invalid,True,26.0
205,5,R,0,,0.223,invalid,invalid,True,30.0
206,5,R,200,,0.378,LeftResponse,incorrect,True,30.0
207,5,L,200,,0.353,invalid,invalid,True,33.0
208,5,L,400,,0.299,invalid,invalid,True,26.0
209,5,L,200,,0.275,invalid,invalid,True,33.0
210,5,R,0,,0.217,invalid,invalid,True,30.0
211,5,L,50,,0.357,LeftResponse,correct,True,31.0
212,5,R,400,,0.389,LeftResponse,incorrect,True,26.0
213,5,L,0,,0.399,LeftResponse,correct,True,30.0
214,5,R,0,,0.254,LeftResponse,incorrect,True,29.0
215,5,L,400,,0.35,invalid,invalid,True,29.0
216,5,R,100,,0.345,invalid,invalid,True,33.0
217,5,L,50,,0.26,LeftResponse,correct,True,30.0
218,5,R,0,,0.256,LeftResponse,incorrect,True,32.0
219,5,L,200,,0.239,invalid,invalid,True,33.0
220,5,R,50,,0.265,invalid,invalid,True,29.0
221,5,L,100,,0.243,invalid,invalid,True,33.0
222,5,R,200,,0.302,invalid,invalid,True,33.0
223,5,L,0,,0.247,LeftResponse,correct,True,35.0
224,5,R,100,,0.34,invalid,invalid,True,33.0
225,5,L,0,,0.285,LeftResponse,correct,True,34.0
226,5,L,100,,0.318,LeftResponse,correct,True,33.0
227,5,R,200,,0.358,LeftResponse,incorrect,True,33.0
228,5,R,400,,0.277,invalid,invalid,True,29.0
229,5,L,100,,0.243,LeftResponse,correct,True,32.0
230,5,R,200,,0.367,invalid,invalid,True,36.0
231,5,R,50,,0.269,invalid,invalid,True,29.0
232,5,R,50,,0.253,invalid,invalid,True,29.0
233,5,L,0,,0.365,RightResponse,incorrect,True,33.0
234,5,R,100,,0.347,RightResponse,correct,True,31.0
235,5,L,200,,0.205,LeftResponse,correct,True,36.0
236,5,R,400,,0.223,RightResponse,correct,True,29.0
237,5,L,100,,0.309,LeftResponse,correct,True,30.0
238,5,L,50,,0.368,LeftResponse,correct,True,29.0
239,5,L,50,,0.353,LeftResponse,correct,True,28.0
