trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
120,3,R,100,,0.378,RightResponse,correct,True,19.0
121,3,R,0,,0.286,RightResponse,correct,True,24.0
122,3,L,100,,0.365,LeftResponse,correct,True,18.0
123,3,R,400,,0.311,RightResponse,correct,True,7.0
124,3,L,50,,0.322,LeftResponse,correct,True,7.0
125,3,L,0,,0.324,RightResponse,incorrect,True,23.0
126,3,R,50,,0.362,RightResponse,correct,True,6.0
127,3,R,400,,0.288,LeftResponse,incorrect,True,6.0
128,3,L,100,,0.303,LeftResponse,correct,True,17.0
129,3,L,0,,0.275,LeftResponse,correct,True,26.0
130,3,L,100,,0.397,LeftResponse,correct,True,16.0
131,3,L,400,,0.396,RightResponse,incorrect,True,9.0
132,3,L,0,,0.383,LeftResponse,correct,True,25.0
133,3,R,50,,0.23,RightResponse,correct,True,5.0
134,3,L,200,,0.242,LeftResponse,correct,True,13.0
135,3,R,200,,0.315,RightResponse,correct,True,12.0
136,3,L,200,,0.299,RightResponse,incorrect,True,11.0
137,3,L,50,,0.384,LeftResponse,correct,True,4.0
138,3,R,0,,0.299,RightResponse,correct,True,24.0
139,3,L,100,,0.326,LeftResponse,correct,True,15.0
140,3,R,100,,0.391,LeftResponse,incorrect,True,14.0
141,3,R,50,,0.38,RightResponse,correct,True,3.0
142,3,R,50,,0.392,RightResponse,correct,True,2.0
143,3,R,400,,0.257,RightResponse,correct,True,12.0
144,3,R,100,,0.384,RightResponse,correct,True,17.0
145,3,R,200,,0.207,RightResponse,correct,True,14.0
146,3,R,0,,0.329,RightResponse,correct,True,23.0
147,3,L,400,,0.284,LeftResponse,correct,True,11.0
148,3,R,200,,0.365,RightResponse,correct,True,13.0
149,3,L,400,,0.255,LeftResponse,correct,True,10.0
150,3,L,50,,0.311,RightResponse,incorrect,True,1.0
151,3,R,100,,0.243,RightResponse,correct,True,16.0
152,3,L,50,,0.203,LeftResponse,correct,True,4.0
153,3,R,200,,0.246,RightResponse,correct,True,12.0
154,3,R,400,,0.238,LeftResponse,incorrect,True,9.0
155,3,L,200,,0.345,LeftResponse,correct,True,11.0
156,3,L,0,,0.264,LeftResponse,correct,True,22.0
157,3,L,400,,0.233,LeftResponse,correct,True,12.0
158,3,L,200,,0.202,RightResponse,incorrect,True,10.0
159,3,R,0,,0.363,RightResponse,correct,True,21.0
160,4,L,100,,0.248,LeftResponse,correct,True,15.0
161,4,R,100,,0.276,RightResponse,correct,True,14.0
162,4,L,200,,0.317,LeftResponse,correct,True,13.0
163,4,L,200,,0.371,RightResponse,incorrect,True,12.0
164,4,R,0,,0.204,RightResponse,correct,True,20.0
165,4,L,400,,0.258,LeftResponse,correct,True,11.0
166,4,L,0,,0.264,LeftResponse,correct,True,19.0
167,4,L,100,,0.398,LeftResponse,correct,False,13.0
168,4,R,200,,0.339,RightResponse,correct,True,15.0
169,4,L,50,,0.362,RightResponse,incorrect,True,3.0
170,4,R,0,,0.317,RightResponse,correct,True,18.0
171,4,R,400,,0.299,RightResponse,correct,True,10.0
172,4,L,50,,0.242,LeftResponse,correct,True,6.0
173,4,R,100,,0.398,RightResponse,correct,True,13.0
174,4,L,50,,0.348,LeftResponse,correct,True,5.0
175,4,R,50,,0.299,RightResponse,correct,True,4.0
176,4,L,400,,0.213,LeftResponse,correct,True,9.0
177,4,R,50,,0.217,RightResponse,correct,True,3.0
178,4,L,50,,0.379,LeftResponse,correct,True,2.0
179,4,R,100,,0.371,RightResponse,correct,True,12.0
180,4,L,0,,0.277,LeftResponse,correct,True,17.0
181,4,L,200,,0.349,LeftResponse,correct,True,14.0
182,4,L,0,,0.387,RightResponse,incorrect,True,16.0
183,4,R,0,,0.285,LeftResponse,incorrect,True,19.0
184,4,R,400,,0.386,RightResponse,correct,True,8.0
185,4,L,400,,0.269,LeftResponse,correct,True,7.0
186,4,R,50,,0.336,RightResponse,correct,True,1.0
187,4,R,400,,0.243,LeftResponse,incorrect,True,6.0
188,4,R,200,,0.393,LeftResponse,incorrect,True,13.0
189,4,L,200,,0.343,LeftResponse,correct,False,16.0
190,4,L,0,,0.353,LeftResponse,correct,True,22.0
191,4,L,100,,0.242,LeftResponse,correct,True,11.0
192,4,L,400,,0.343,RightResponse,incorrect,True,9.0
193,4,R,0,,0.365,LeftResponse,incorrect,True,21.0
194,4,R,200,,0.394,RightResponse,correct,True,16.0
195,4,R,400,,0.349,RightResponse,correct,True,12.0
196,4,L,100,,0.319,LeftResponse,correct,True,10.0
197,4,R,200,,0.359,RightResponse,correct,True,15.0
198,4,R,100,,0.302,RightResponse,correct,True,9.0
199,4,R,50,,0.39,LeftResponse,incorrect,True,1.0
200,5,L,400,,0.396,LeftResponse,correct,True,11.0
201,5,L,50,,0.358,RightResponse,incorrect,True,4.0
202,5,R,0,,0.269,RightResponse,correct,True,24.0
203,5,R,200,,0.363,RightResponse,correct,True,14.0
204,5,L,100,,0.232,LeftResponse,correct,False,8.0
205,5,R,200,,0.235,RightResponse,correct,True,13.0
206,5,L,0,,0.209,LeftResponse,correct,True,23.0
207,5,R,400,,0.259,RightResponse,correct,True,10.0
208,5,R,100,,0.391,RightResponse,correct,False,8.0
209,5,L,0,,0.34,LeftResponse,correct,True,22.0
210,5,R,50,,0.313,LeftResponse,incorrect,True,7.0
211,5,L,400,,0.329,LeftResponse,correct,True,9.0
212,5,L,400,,0.239,RightResponse,incorrect,True,8.0
213,5,R,400,,0.31,LeftResponse,incorrect,True,11.0
214,5,R,50,,0.23,RightResponse,correct,True,10.0
215,5,R,100,,0.296,RightResponse,correct,True,8.0
216,5,L,200,,0.23,RightResponse,incorrect,True,12.0
217,5,L,50,,0.348,LeftResponse,correct,True,9.0
218,5,R,50,,0.256,LeftResponse,incorrect,True,8.0
219,5,R,400,,0.377,RightResponse,correct,True,14.0
220,5,L,50,,0.34,RightResponse,incorrect,True,11.0
221,5,L,200,,0.303,RightResponse,incorrect,True,15.0
222,5,R,400,,0.326,RightResponse,correct,True,13.0
223,5,R,200,,0.395,RightResponse,correct,True,18.0
224,5,R,200,,0.208,RightResponse,correct,True,17.0
225,5,L,100,,0.341,LeftResponse,correct,True,7.0
226,5,L,200,,0.28,LeftResponse,correct,True,16.0
227,5,L,100,,0.236,LeftResponse,correct,True,6.0
228,5,R,100,,0.305,LeftResponse,incorrect,True,5.0
229,5,R,0,,0.311,RightResponse,correct,True,21.0
230,5,R,0,,0.231,RightResponse,correct,True,20.0
231,5,R,100,,0.241,LeftResponse,incorrect,True,8.0
232,5,L,100,,0.218,RightResponse,incorrect,True,11.0
233,5,L,0,,0.385,LeftResponse,correct,True,19.0
234,5,R,0,,0.374,LeftResponse,incorrect,True,18.0
235,5,R,50,,0.395,RightResponse,correct,True,14.0
236,5,L,400,,0.2,LeftResponse,correct,True,12.0
237,5,L,0,,0.296,LeftResponse,correct,True,21.0
238,5,L,200,,0.281,LeftResponse,correct,True,15.0
239,5,L,50,,0.385,LeftResponse,correct,True,13.0
