trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
93,2,R,50,,0.214,LeftResponse,incorrect,True,11.0
94,2,L,400,,0.232,RightResponse,incorrect,True,5.0
95,2,R,400,,0.36,RightResponse,correct,True,8.0
96,2,L,50,,0.382,LeftResponse,correct,True,14.0
97,2,R,50,,0.329,LeftResponse,incorrect,True,13.0
98,2,L,100,,0.34,LeftResponse,correct,True,16.0
99,2,L,400,,0.255,RightResponse,incorrect,True,7.0
100,2,R,100,,0.351,LeftResponse,incorrect,True,15.0
101,2,L,0,,0.285,LeftResponse,correct,True,26.0
102,2,R,0,,0.348,LeftResponse,incorrect,True,25.0
103,2,L,400,,0.304,LeftResponse,correct,True,10.0
104,2,R,200,,0.231,LeftResponse,incorrect,True,3.0
105,2,R,50,,0.253,RightResponse,correct,True,16.0
106,2,R,50,,0.348,LeftResponse,incorrect,True,15.0
107,2,L,0,,0.352,LeftResponse,correct,True,28.0
108,2,L,200,,0.24,LeftResponse,correct,True,6.0
109,2,R,100,,0.357,LeftResponse,incorrect,True,18.0
110,2,L,200,,0.284,LeftResponse,correct,True,5.0
111,2,L,0,,0.235,LeftResponse,correct,True,27.0
112,2,L,200,,0.227,LeftResponse,correct,True,4.0
113,2,R,0,,0.228,LeftResponse,incorrect,True,26.0
114,2,R,200,,0.345,LeftResponse,incorrect,True,3.0
115,2,L,200,,0.355,LeftResponse,correct,True,6.0
116,2,L,400,,0.313,LeftResponse,correct,True,9.0
117,2,L,100,,0.334,LeftResponse,correct,True,21.0
118,2,R,0,,0.399,invalid,invalid,True,29.0
119,2,L,50,,0.237,LeftResponse,correct,True,18.0
120,3,R,0,,0.26,invalid,invalid,True,29.0
121,3,L,100,,0.255,LeftResponse,correct,True,20.0
122,3,R,100,,0.346,RightResponse,correct,True,19.0
123,3,L,50,,0.383,LeftResponse,correct,True,17.0
124,3,L,200,,0.306,LeftResponse,correct,True,5.0
125,3,L,0,,0.271,LeftResponse,correct,True,29.0
126,3,R,50,,0.232,RightResponse,correct,True,16.0
127,3,R,100,,0.285,RightResponse,correct,True,18.0
128,3,R,0,,0.287,RightResponse,correct,True,28.0
129,3,R,400,,0.295,RightResponse,correct,True,8.0
130,3,R,0,,0.217,LeftResponse,incorrect,True,27.0
131,3,L,0,,0.363,LeftResponse,correct,True,30.0
132,3,R,200,,0.384,LeftResponse,incorrect,True,4.0
133,3,R,400,,0.344,RightResponse,correct,True,7.0
134,3,L,400,,0.36,invalid,invalid,True,6.0
135,3,R,200,,0.266,RightResponse,correct,True,7.0
136,3,L,200,,0.291,RightResponse,incorrect,True,6.0
137,3,R,100,,0.334,RightResponse,correct,True,17.0
138,3,L,100,,0.376,LeftResponse,correct,True,16.0
139,3,L,0,,0.364,LeftResponse,correct,True,29.0
140,3,L,50,,0.37,LeftResponse,correct,True,15.0
141,3,L,400,,0.248,LeftResponse,correct,True,6.0
142,3,L,200,,0.383,LeftResponse,correct,True,9.0
143,3,L,0,,0.296,LeftResponse,correct,True,28.0
144,3,L,200,,0.356,RightResponse,incorrect,True,8.0
145,3,R,0,,0.258,RightResponse,correct,True,27.0
146,3,R,400,,0.348,LeftResponse,incorrect,True,5.0
147,3,L,50,,0.283,LeftResponse,correct,True,14.0
148,3,L,400,,0.319,LeftResponse,correct,True,8.0
149,3,R,400,,0.382,RightResponse,correct,True,7.0
150,3,R,50,,0.337,LeftResponse,incorrect,True,13.0
151,3,L,100,,0.297,LeftResponse,correct,True,15.0
152,3,R,200,,0.283,RightResponse,correct,True,11.0
153,3,R,50,,0.31,LeftResponse,incorrect,True,16.0
154,3,L,50,,0.381,LeftResponse,correct,True,19.0
155,3,R,200,,0.362,LeftResponse,incorrect,True,10.0
156,3,R,50,,0.378,LeftResponse,incorrect,True,18.0
157,3,L,400,,0.33,LeftResponse,correct,True,6.0
158,3,R,100,,0.215,RightResponse,correct,True,14.0
159,3,L,100,,0.208,LeftResponse,correct,True,13.0
160,4,L,200,,0.36,invalid,invalid,True,13.0
161,4,L,0,,0.218,LeftResponse,correct,True,26.0
162,4,L,50,,0.312,LeftResponse,correct,True,21.0
163,4,L,0,,0.292,LeftResponse,correct,True,25.0
164,4,L,0,,0.285,invalid,invalid,True,24.0
165,4,R,400,,0.246,LeftResponse,incorrect,True,5.0
166,4,L,100,,0.399,LeftResponse,correct,True,12.0
167,4,R,50,,0.24,RightResponse,correct,True,20.0
168,4,R,200,,0.257,RightResponse,correct,True,13.0
169,4,R,100,,0.23,LeftResponse,incorrect,True,11.0
170,4,R,0,,0.206,RightResponse,correct,True,24.0
171,4,R,200,,0.375,LeftResponse,incorrect,True,12.0
172,4,L,400,,0.249,LeftResponse,correct,True,8.0
173,4,R,0,,0.246,RightResponse,correct,True,23.0
174,4,R,0,,0.213,LeftResponse,incorrect,True,22.0
175,4,R,50,,0.309,RightResponse,correct,True,19.0
176,4,L,100,,0.245,LeftResponse,correct,True,14.0
177,4,L,200,,0.395,LeftResponse,correct,True,15.0
178,4,L,0,,0.376,LeftResponse,correct,True,25.0
179,4,R,100,,0.256,LeftResponse,incorrect,True,13.0
180,4,L,400,,0.305,LeftResponse,correct,True,7.0
181,4,L,200,,0.25,LeftResponse,correct,True,14.0
182,4,L,400,,0.351,LeftResponse,correct,True,6.0
183,4,L,50,,0.207,LeftResponse,correct,True,18.0
184,4,L,50,,0.356,LeftResponse,correct,True,17.0
185,4,R,200,,0.31,LeftResponse,incorrect,True,13.0
186,4,R,100,,0.393,LeftResponse,incorrect,True,16.0
187,4,R,400,,0.384,RightResponse,correct,True,5.0
188,4,R,400,,0.258,LeftResponse,incorrect,True,4.0
189,4,L,100,,0.38,LeftResponse,correct,True,19.0
190,4,R,0,,0.303,LeftResponse,incorrect,True,24.0
191,4,L,200,,0.255,LeftResponse,correct,True,16.0
192,4,R,400,,0.2,LeftResponse,incorrect,True,7.0
193,4,R,100,,0.229,LeftResponse,incorrect,True,18.0
194,4,R,50,,0.264,RightResponse,correct,True,16.0
195,4,R,50,,0.264,LeftResponse,incorrect,True,15.0
196,4,R,200,,0.344,RightResponse,correct,True,15.0
197,4,L,50,,0.273,LeftResponse,correct,True,18.0
198,4,L,100,,0.315,LeftResponse,correct,True,21.0
199,4,L,400,,0.306,LeftResponse,correct,True,10.0
200,5,L,0,,0.363,invalid,invalid,True,27.0
201,5,R,100,,0.328,RightResponse,correct,True,20.0
202,5,L,200,,0.367,RightResponse,incorrect,True,14.0
203,5,R,400,,0.244,LeftResponse,incorrect,True,9.0
204,5,L,0,,0.281,LeftResponse,correct,True,27.0
205,5,R,200,,0.271,LeftResponse,incorrect,True,17.0
206,5,L,200,,0.242,LeftResponse,correct,True,20.0
207,5,L,0,,0.209,LeftResponse,correct,True,26.0
208,5,L,100,,0.383,LeftResponse,correct,True,19.0
209,5,L,400,,0.368,LeftResponse,correct,True,12.0
210,5,R,400,,0.201,LeftResponse,incorrect,True,11.0
211,5,L,400,,0.286,LeftResponse,correct,True,14.0
212,5,R,100,,0.242,RightResponse,correct,True,18.0
213,5,R,50,,0.288,LeftResponse,incorrect,True,17.0
214,5,R,400,,0.39,RightResponse,correct,True,13.0
215,5,L,50,,0.368,LeftResponse,correct,True,20.0
216,5,R,0,,0.338,RightResponse,correct,True,25.0
217,5,R,0,,0.386,LeftResponse,incorrect,True,24.0
218,5,R,200,,0.36,RightResponse,correct,True,19.0
219,5,R,100,,0.351,LeftResponse,incorrect,True,17.0
220,5,L,50,,0.26,LeftResponse,correct,True,19.0
221,5,L,50,,0.237,LeftResponse,correct,True,18.0
222,5,R,50,,0.326,RightResponse,correct,True,17.0
223,5,R,100,,0.343,LeftResponse,incorrect,True,20.0
224,5,R,0,,0.324,RightResponse,correct,True,27.0
225,5,R,200,,0.305,RightResponse,correct,True,18.0
226,5,L,200,,0.351,LeftResponse,correct,True,17.0
227,5,L,100,,0.224,LeftResponse,correct,True,23.0
228,5,L,50,,0.302,LeftResponse,correct,True,16.0
229,5,L,0,,0.222,LeftResponse,correct,True,26.0
230,5,R,400,,0.265,RightResponse,correct,True,12.0
231,5,L,100,,0.3,LeftResponse,correct,True,22.0
232,5,R,50,,0.212,RightResponse,correct,True,15.0
233,5,R,0,,0.331,LeftResponse,incorrect,True,25.0
234,5,R,50,,0.217,LeftResponse,incorrect,True,14.0
235,5,L,400,,0.278,RightResponse,incorrect,True,11.0
236,5,L,400,,0.271,LeftResponse,correct,True,14.0
237,5,R,200,,0.254,LeftResponse,incorrect,True,16.0
238,5,L,200,,0.327,RightResponse,incorrect,True,19.0
239,5,L,100,,0.399,LeftResponse,correct,True,21.0
