trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
43,1,R,50,,0.336,LeftResponse,incorrect,True,12.0
44,1,L,0,,0.207,RightResponse,incorrect,True,6.0
45,1,R,200,,0.384,RightResponse,correct,True,13.0
46,1,L,50,,0.244,LeftResponse,correct,True,15.0
47,1,R,200,,0.21,RightResponse,correct,True,12.0
48,1,R,0,,0.291,LeftResponse,incorrect,True,9.0
49,1,L,400,,0.247,RightResponse,incorrect,True,2.0
50,1,L,400,,0.217,LeftResponse,correct,True,5.0
51,1,R,200,,0.219,LeftResponse,incorrect,True,11.0
52,1,L,0,,0.227,RightResponse,incorrect,True,12.0
53,1,L,100,,0.312,LeftResponse,correct,True,13.0
54,1,R,200,,0.236,RightResponse,correct,True,14.0
55,1,R,100,,0.346,RightResponse,correct,True,12.0
56,1,R,50,,0.339,RightResponse,correct,True,14.0
57,1,L,0,,0.228,LeftResponse,correct,True,15.0
58,1,L,200,,0.312,RightResponse,incorrect,True,13.0
59,1,L,100,,0.267,LeftResponse,correct,True,11.0
60,1,R,0,,0.367,RightResponse,correct,True,14.0
61,1,L,200,,0.284,RightResponse,incorrect,True,16.0
62,1,L,200,,0.379,LeftResponse,correct,True,19.0
63,1,R,100,,0.269,RightResponse,correct,True,10.0
64,1,R,400,,0.237,RightResponse,correct,True,4.0
65,1,L,100,,0.241,RightResponse,incorrect,True,9.0
66,1,L,100,,0.202,RightResponse,incorrect,True,12.0
67,1,R,100,,0.333,LeftResponse,incorrect,True,15.0
68,1,L,50,,0.237,RightResponse,incorrect,True,13.0
69,1,L,0,,0.344,LeftResponse,correct,True,13.0
70,1,R,400,,0.316,LeftResponse,incorrect,True,3.0
71,1,R,50,,0.237,RightResponse,correct,True,16.0
72,1,L,50,,0.264,RightResponse,incorrect,True,15.0
73,1,L,50,,0.335,LeftResponse,correct,True,18.0
74,1,R,400,,0.225,RightResponse,correct,True,6.0
75,1,L,400,,0.274,LeftResponse,correct,True,5.0
76,1,R,0,,0.368,RightResponse,correct,True,12.0
77,1,L,200,,0.35,LeftResponse,correct,True,18.0
78,1,R,0,,0.26,RightResponse,correct,True,11.0
79,1,R,50,,0.332,RightResponse,correct,True,17.0
80,2,L,0,,0.234,RightResponse,incorrect,True,10.0
81,2,R,400,,0.313,LeftResponse,incorrect,True,4.0
82,2,L,50,,0.227,LeftResponse,correct,True,16.0
83,2,R,100,,0.377,RightResponse,correct,True,18.0
84,2,L,100,,0.295,LeftResponse,correct,True,17.0
85,2,R,400,,0.274,RightResponse,correct,True,7.0
86,2,R,50,,0.389,LeftResponse,incorrect,True,15.0
87,2,L,100,,0.351,RightResponse,incorrect,True,16.0
88,2,L,50,,0.38,LeftResponse,correct,True,18.0
89,2,L,50,,0.285,LeftResponse,correct,True,17.0
90,2,R,100,,0.336,LeftResponse,incorrect,True,19.0
91,2,R,0,,0.232,RightResponse,correct,True,13.0
92,2,R,50,,0.256,LeftResponse,incorrect,True,16.0
93,2,R,50,,0.225,RightResponse,correct,True,19.0
94,2,L,0,,0.251,LeftResponse,correct,True,12.0
95,2,L,400,,0.299,LeftResponse,correct,True,6.0
96,2,L,0,,0.321,LeftResponse,correct,True,11.0
97,2,R,200,,0.347,LeftResponse,incorrect,True,17.0
98,2,R,400,,0.234,LeftResponse,incorrect,True,5.0
99,2,R,400,,0.349,RightResponse,correct,True,8.0
100,2,R,100,,0.321,RightResponse,correct,True,22.0
101,2,L,200,,0.312,RightResponse,incorrect,True,20.0
102,2,L,200,,0.259,LeftResponse,correct,True,23.0
103,2,R,200,,0.234,RightResponse,correct,True,22.0
104,2,L,0,,0.205,LeftResponse,correct,True,10.0
105,2,L,50,,0.201,RightResponse,incorrect,True,18.0
106,2,L,200,,0.22,LeftResponse,correct,True,21.0
107,2,L,100,,0.259,LeftResponse,correct,True,21.0
108,2,R,0,,0.348,LeftResponse,incorrect,True,9.0
109,2,L,400,,0.366,LeftResponse,correct,True,7.0
110,2,R,100,,0.388,LeftResponse,incorrect,True,20.0
111,2,R,200,,0.31,RightResponse,correct,True,20.0
112,2,R,0,,0.214,RightResponse,correct,True,12.0
113,2,R,50,,0.379,RightResponse,correct,True,21.0
114,2,R,0,,0.284,LeftResponse,incorrect,True,11.0
115,2,L,200,,0.219,LeftResponse,correct,True,19.0
116,2,L,100,,0.285,LeftResponse,correct,True,23.0
117,2,L,400,,0.224,RightResponse,incorrect,True,6.0
118,2,R,200,,0.22,RightResponse,correct,True,18.0
119,2,L,400,,0.282,LeftResponse,correct,True,9.0
120,3,R,50,,0.337,RightResponse,correct,True,20.0
121,3,L,50,,0.293,LeftResponse,correct,True,19.0
122,3,L,100,,0.228,LeftResponse,correct,True,22.0
123,3,R,50,,0.302,RightResponse,correct,True,18.0
124,3,L,100,,0.298,LeftResponse,correct,True,21.0
125,3,L,0,,0.286,RightResponse,incorrect,True,14.0
126,3,R,50,,0.244,RightResponse,correct,True,17.0
127,3,R,400,,0.201,LeftResponse,incorrect,True,8.0
128,3,R,200,,0.357,RightResponse,correct,True,17.0
129,3,R,100,,0.334,LeftResponse,incorrect,True,20.0
130,3,L,0,,0.393,LeftResponse,correct,True,17.0
131,3,R,0,,0.391,RightResponse,correct,True,16.0
132,3,R,200,,0.309,RightResponse,correct,True,16.0
133,3,L,50,,0.286,LeftResponse,correct,True,16.0
134,3,R,0,,0.261,LeftResponse,incorrect,True,15.0
135,3,R,200,,0.283,RightResponse,correct,True,15.0
136,3,L,400,,0.267,LeftResponse,correct,True,11.0
137,3,L,200,,0.279,RightResponse,incorrect,True,14.0
138,3,L,200,,0.254,LeftResponse,correct,True,17.0
139,3,R,400,,0.345,RightResponse,correct,True,10.0
140,3,R,50,,0.352,LeftResponse,incorrect,True,15.0
141,3,L,100,,0.284,LeftResponse,correct,True,23.0
142,3,R,400,,0.328,RightResponse,correct,True,9.0
143,3,L,200,,0.291,LeftResponse,correct,True,16.0
144,3,R,0,,0.338,LeftResponse,incorrect,True,18.0
145,3,R,0,,0.25,LeftResponse,incorrect,True,21.0
146,3,R,100,,0.365,RightResponse,correct,True,22.0
147,3,R,100,,0.366,RightResponse,correct,True,21.0
148,3,L,50,,0.386,RightResponse,incorrect,True,18.0
149,3,R,200,,0.233,RightResponse,correct,True,15.0
150,3,L,50,,0.349,LeftResponse,correct,True,21.0
151,3,L,400,,0.201,RightResponse,incorrect,True,8.0
152,3,L,100,,0.347,RightResponse,incorrect,True,20.0
153,3,L,400,,0.383,RightResponse,incorrect,True,11.0
154,3,L,0,,0.253,RightResponse,incorrect,True,24.0
155,3,L,0,,0.212,RightResponse,incorrect,True,27.0
156,3,L,400,,0.257,LeftResponse,correct,True,14.0
157,3,L,200,,0.291,LeftResponse,correct,True,14.0
158,3,R,100,,0.4,LeftResponse,incorrect,True,23.0
159,3,R,400,,0.352,LeftResponse,incorrect,True,13.0
160,4,R,0,,0.291,RightResponse,correct,True,30.0
161,4,R,400,,0.332,LeftResponse,incorrect,True,16.0
162,4,L,200,,0.389,LeftResponse,correct,True,13.0
163,4,L,0,,0.291,RightResponse,incorrect,True,29.0
164,4,R,50,,0.352,LeftResponse,incorrect,True,20.0
165,4,R,0,,0.279,RightResponse,correct,True,32.0
166,4,L,0,,0.387,LeftResponse,correct,True,31.0
167,4,R,200,,0.234,RightResponse,correct,True,12.0
168,4,L,200,,0.24,RightResponse,incorrect,True,11.0
169,4,L,100,,0.347,LeftResponse,correct,True,26.0
170,4,L,0,,0.237,LeftResponse,correct,True,30.0
171,4,R,400,,0.374,RightResponse,correct,True,19.0
172,4,R,200,,0.237,LeftResponse,incorrect,True,14.0
173,4,R,0,,0.288,RightResponse,correct,True,29.0
174,4,L,400,,0.299,LeftResponse,correct,True,18.0
175,4,L,50,,0.393,RightResponse,incorrect,True,23.0
176,4,R,400,,0.301,LeftResponse,incorrect,True,17.0
177,4,L,200,,0.315,RightResponse,incorrect,True,17.0
178,4,L,50,,0.266,LeftResponse,correct,True,26.0
179,4,R,50,,0.295,RightResponse,correct,True,25.0
180,4,L,100,,0.368,LeftResponse,correct,True,25.0
181,4,R,100,,0.247,RightResponse,correct,True,24.0
182,4,L,50,,0.339,LeftResponse,correct,True,24.0
183,4,R,200,,0.356,RightResponse,correct,True,20.0
184,4,R,50,,0.215,RightResponse,correct,True,23.0
185,4,L,400,,0.327,LeftResponse,correct,True,20.0
186,4,R,100,,0.276,RightResponse,correct,True,23.0
187,4,R,0,,0.381,LeftResponse,incorrect,True,28.0
188,4,L,50,,0.351,RightResponse,incorrect,True,22.0
189,4,R,100,,0.237,RightResponse,correct,True,22.0
190,4,R,400,,0.364,RightResponse,correct,True,19.0
191,4,L,100,,0.35,LeftResponse,correct,True,21.0
192,4,L,200,,0.247,RightResponse,incorrect,True,19.0
193,4,R,50,,0.207,LeftResponse,incorrect,True,25.0
194,4,L,0,,0.29,LeftResponse,correct,True,31.0
195,4,R,100,,0.228,LeftResponse,incorrect,True,20.0
196,4,R,200,,0.354,RightResponse,correct,True,22.0
197,4,L,100,,0.338,LeftResponse,correct,True,23.0
198,4,L,400,,0.237,LeftResponse,correct,True,18.0
199,4,L,400,,0.287,RightResponse,incorrect,True,17.0
200,5,L,100,,0.238,LeftResponse,correct,True,22.0
201,5,R,50,,0.258,RightResponse,correct,True,28.0
202,5,L,200,,0.263,LeftResponse,correct,True,21.0
203,5,R,200,,0.309,RightResponse,correct,True,20.0
204,5,L,400,,0.323,LeftResponse,correct,True,20.0
205,5,R,400,,0.266,RightResponse,correct,True,19.0
206,5,R,200,,0.242,LeftResponse,incorrect,True,19.0
207,5,R,400,,0.307,LeftResponse,incorrect,True,18.0
208,5,L,200,,0.393,LeftResponse,correct,True,22.0
209,5,L,400,,0.395,LeftResponse,correct,True,21.0
210,5,L,100,,0.399,RightResponse,incorrect,True,21.0
211,5,R,400,,0.348,RightResponse,correct,True,20.0
212,5,R,100,,0.265,LeftResponse,incorrect,True,24.0
213,5,L,0,,0.335,LeftResponse,correct,True,30.0
214,5,L,50,,0.336,LeftResponse,correct,True,27.0
215,5,R,200,,0.261,RightResponse,correct,True,21.0
216,5,R,200,,0.295,LeftResponse,incorrect,True,20.0
217,5,L,50,,0.35,RightResponse,incorrect,True,26.0
218,5,L,200,,0.291,LeftResponse,correct,True,23.0
219,5,L,0,,0.209,LeftResponse,correct,True,29.0
220,5,L,0,,0.372,RightResponse,incorrect,True,28.0
221,5,L,0,,0.354,LeftResponse,correct,True,31.0
222,5,R,100,,0.212,LeftResponse,incorrect,True,27.0
223,5,R,100,,0.294,RightResponse,correct,True,30.0
224,5,R,0,,0.314,RightResponse,correct,True,30.0
225,5,R,50,,0.285,LeftResponse,incorrect,True,29.0
226,5,L,400,,0.205,RightResponse,incorrect,True,19.0
227,5,L,100,,0.216,LeftResponse,correct,True,29.0
228,5,R,0,,0.256,RightResponse,correct,True,29.0
229,5,R,100,,0.361,RightResponse,correct,True,28.0
230,5,L,200,,0.348,LeftResponse,correct,True,22.0
231,5,L,50,,0.384,LeftResponse,correct,True,32.0
232,5,R,50,,0.203,LeftResponse,incorrect,True,31.0
233,5,R,0,,0.369,LeftResponse,incorrect,True,28.0
234,5,L,400,,0.29,LeftResponse,correct,True,22.0
235,5,L,50,,0.238,LeftResponse,correct,True,34.0
236,5,L,100,,0.324,LeftResponse,correct,True,27.0
237,5,R,400,,0.349,RightResponse,correct,True,21.0
238,5,R,0,,0.296,LeftResponse,incorrect,True,31.0
239,5,R,50,,0.321,RightResponse,correct,True,33.0
