trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
123,3,R,100,,0.246,RightResponse,correct,True,11.0
124,3,L,400,,0.331,LeftResponse,correct,True,13.0
125,3,R,200,,0.364,LeftResponse,incorrect,True,20.0
126,3,L,400,,0.215,LeftResponse,correct,True,12.0
127,3,L,0,,0.296,RightResponse,incorrect,True,17.0
128,3,L,200,,0.203,LeftResponse,correct,True,23.0
129,3,R,100,,0.343,LeftResponse,incorrect,True,10.0
130,3,L,200,,0.272,LeftResponse,correct,True,22.0
131,3,L,0,,0.271,RightResponse,incorrect,True,20.0
132,3,R,0,,0.359,RightResponse,correct,True,23.0
133,3,L,50,,0.291,LeftResponse,correct,True,23.0
134,3,L,200,,0.388,RightResponse,incorrect,True,21.0
135,3,L,0,,0.304,LeftResponse,correct,True,22.0
136,3,R,50,,0.326,RightResponse,correct,True,22.0
137,3,R,0,,0.257,RightResponse,correct,True,21.0
138,3,R,100,,0.271,LeftResponse,incorrect,True,13.0
139,3,L,0,,0.386,LeftResponse,correct,True,20.0
140,3,R,50,,0.339,RightResponse,correct,True,21.0
141,3,R,200,,0.274,RightResponse,correct,True,24.0
142,3,R,0,,0.297,LeftResponse,incorrect,True,19.0
143,3,L,400,,0.399,LeftResponse,correct,True,11.0
144,3,R,0,,0.345,RightResponse,correct,True,22.0
145,3,L,50,,0.354,LeftResponse,correct,True,20.0
146,3,R,200,,0.238,RightResponse,correct,True,23.0
147,3,R,400,,0.29,LeftResponse,incorrect,True,10.0
148,3,L,100,,0.267,RightResponse,incorrect,True,16.0
149,3,R,100,,0.299,RightResponse,correct,True,19.0
150,3,R,200,,0.393,LeftResponse,incorrect,True,22.0
151,3,L,50,,0.362,LeftResponse,correct,True,19.0
152,3,L,50,,0.399,RightResponse,incorrect,True,18.0
153,3,L,200,,0.258,LeftResponse,correct,True,25.0
154,3,R,400,,0.221,RightResponse,correct,True,13.0
155,3,L,100,,0.39,LeftResponse,correct,True,18.0
156,3,R,400,,0.302,LeftResponse,incorrect,True,12.0
157,3,R,400,,0.365,RightResponse,correct,True,15.0
158,3,L,100,,0.334,LeftResponse,correct,True,17.0
159,3,R,50,,0.218,RightResponse,correct,True,21.0
160,4,R,0,,0.33,RightResponse,correct,True,21.0
161,4,L,400,,0.211,LeftResponse,correct,True,14.0
162,4,R,50,,0.32,RightResponse,correct,True,20.0
163,4,L,100,,0.395,LeftResponse,correct,True,16.0
164,4,R,400,,0.371,RightResponse,correct,True,13.0
165,4,L,0,,0.372,RightResponse,incorrect,True,20.0
166,4,L,50,,0.236,LeftResponse,correct,True,19.0
167,4,R,100,,0.326,RightResponse,correct,True,15.0
168,4,R,200,,0.357,RightResponse,correct,True,24.0
169,4,L,100,,0.384,LeftResponse,correct,True,14.0
170,4,L,50,,0.374,RightResponse,incorrect,True,18.0
171,4,L,50,,0.391,LeftResponse,correct,True,21.0
172,4,L,400,,0.221,RightResponse,incorrect,True,12.0
173,4,R,400,,0.37,RightResponse,correct,True,15.0
174,4,R,400,,0.222,RightResponse,correct,True,14.0
175,4,L,200,,0.387,RightResponse,incorrect,True,23.0
176,4,L,400,,0.293,RightResponse,incorrect,True,13.0
177,4,L,400,,0.226,LeftResponse,correct,True,16.0
178,4,R,200,,0.281,RightResponse,correct,True,26.0
179,4,L,200,,0.252,RightResponse,incorrect,True,25.0
180,4,R,50,,0.361,RightResponse,correct,True,20.0
181,4,R,50,,0.265,RightResponse,correct,True,19.0
182,4,R,100,,0.255,RightResponse,correct,True,13.0
183,4,L,0,,0.35,RightResponse,incorrect,True,23.0
184,4,L,100,,0.269,RightResponse,incorrect,True,12.0
185,4,L,200,,0.273,RightResponse,incorrect,True,28.0
186,4,R,50,,0.357,RightResponse,correct,True,18.0
187,4,R,200,,0.327,RightResponse,correct,True,31.0
188,4,L,0,,0.378,LeftResponse,correct,True,26.0
189,4,L,100,,0.277,RightResponse,incorrect,True,15.0
190,4,R,100,,0.373,RightResponse,correct,True,18.0
191,4,L,0,,0.349,LeftResponse,correct,True,25.0
192,4,R,100,,0.346,RightResponse,correct,True,17.0
193,4,R,0,,0.218,RightResponse,correct,True,24.0
194,4,R,0,,0.388,RightResponse,correct,True,23.0
195,4,R,400,,0.312,RightResponse,correct,True,15.0
196,4,L,200,,0.273,RightResponse,incorrect,True,30.0
197,4,R,0,,0.297,LeftResponse,incorrect,True,22.0
198,4,R,200,,0.221,RightResponse,correct,True,33.0
199,4,L,50,,0.327,RightResponse,incorrect,True,17.0
200,5,L,50,,0.39,RightResponse,incorrect,True,20.0
201,5,R,0,,0.293,RightResponse,correct,True,25.0
202,5,R,400,,0.272,LeftResponse,incorrect,True,14.0
203,5,L,100,,0.296,LeftResponse,correct,True,16.0
204,5,R,50,,0.225,RightResponse,correct,True,23.0
205,5,R,200,,0.341,RightResponse,correct,True,32.0
206,5,R,0,,0.356,RightResponse,correct,True,24.0
207,5,L,200,,0.328,LeftResponse,correct,True,31.0
208,5,L,0,,0.332,RightResponse,incorrect,True,23.0
209,5,L,400,,0.26,LeftResponse,correct,True,17.0
210,5,L,100,,0.329,RightResponse,incorrect,True,15.0
211,5,L,0,,0.383,LeftResponse,correct,True,26.0
212,5,L,200,,0.355,LeftResponse,correct,True,30.0
213,5,R,200,,0.292,RightResponse,correct,True,29.0
214,5,L,400,,0.343,LeftResponse,correct,True,16.0
215,5,R,50,,0.387,RightResponse,correct,True,22.0
216,5,R,400,,0.324,LeftResponse,incorrect,True,15.0
217,5,L,0,,0.348,RightResponse,incorrect,True,25.0
218,5,L,0,,0.281,RightResponse,incorrect,True,28.0
219,5,R,50,,0.253,RightResponse,correct,True,21.0
220,5,R,50,,0.206,RightResponse,correct,True,20.0
221,5,L,100,,0.279,LeftResponse,correct,True,18.0
222,5,L,50,,0.296,RightResponse,incorrect,True,19.0
223,5,L,50,,0.25,LeftResponse,correct,True,22.0
224,5,L,400,,0.278,LeftResponse,correct,True,18.0
225,5,R,0,,0.266,RightResponse,correct,True,31.0
226,5,L,100,,0.386,LeftResponse,correct,True,17.0
227,5,L,400,,0.335,RightResponse,incorrect,True,17.0
228,5,R,100,,0.297,LeftResponse,incorrect,True,16.0
229,5,R,200,,0.314,RightResponse,correct,True,28.0
230,5,R,100,,0.359,RightResponse,correct,True,19.0
231,5,R,400,,0.366,RightResponse,correct,True,20.0
232,5,R,100,,0.384,RightResponse,correct,True,18.0
233,5,R,0,,0.272,RightResponse,correct,True,30.0
234,5,R,100,,0.259,RightResponse,correct,True,17.0
235,5,L,200,,0.324,LeftResponse,correct,True,27.0
236,5,L,50,,0.261,RightResponse,incorrect,True,21.0
237,5,L,200,,0.37,LeftResponse,correct,True,26.0
238,5,R,400,,0.286,RightResponse,correct,True,19.0
239,5,R,200,,0.283,RightResponse,correct,True,25.0
