trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
86,2,R,100,,0.385,RightResponse,correct,True,15.0
87,2,L,400,,0.292,LeftResponse,correct,True,22.0
88,2,R,100,,0.383,RightResponse,correct,True,14.0
89,2,R,400,,0.257,RightResponse,correct,True,21.0
90,2,L,200,,0.374,LeftResponse,correct,True,16.0
91,2,R,200,,0.366,RightResponse,correct,True,15.0
92,2,L,100,,0.228,LeftResponse,correct,True,13.0
93,2,R,0,,0.201,RightResponse,correct,True,24.0
94,2,L,50,,0.226,LeftResponse,correct,True,11.0
95,2,L,400,,0.38,LeftResponse,correct,True,20.0
96,2,R,50,,0.338,LeftResponse,incorrect,True,10.0
97,2,L,50,,0.246,LeftResponse,correct,True,13.0
98,2,R,200,,0.329,RightResponse,correct,True,14.0
99,2,L,0,,0.376,RightResponse,incorrect,True,23.0
100,2,L,200,,0.296,LeftResponse,correct,True,13.0
101,2,R,0,,0.314,RightResponse,correct,True,26.0
102,2,L,100,,0.386,LeftResponse,correct,True,12.0
103,2,R,400,,0.342,RightResponse,correct,True,19.0
104,2,R,400,,0.342,RightResponse,correct,True,18.0
105,2,L,400,,0.244,LeftResponse,correct,True,17.0
106,2,R,0,,0.382,RightResponse,correct,True,25.0
107,2,R,50,,0.397,RightResponse,correct,True,12.0
108,2,R,200,,0.293,RightResponse,correct,True,12.0
109,2,L,0,,0.244,LeftResponse,correct,True,24.0
110,2,L,400,,0.241,RightResponse,incorrect,True,16.0
111,2,L,100,,0.251,LeftResponse,correct,True,11.0
112,2,L,50,,0.216,LeftResponse,correct,True,11.0
113,2,L,100,,0.364,LeftResponse,correct,True,10.0
114,2,R,200,,0.202,RightResponse,correct,True,11.0
115,2,L,200,,0.219,LeftResponse,correct,True,10.0
116,2,R,400,,0.283,RightResponse,correct,True,19.0
117,2,R,0,,0.292,RightResponse,correct,True,23.0
118,2,L,50,,0.297,LeftResponse,correct,True,10.0
119,2,L,0,,0.303,RightResponse,incorrect,True,22.0
120,3,L,100,,0.291,RightResponse,incorrect,True,9.0
121,3,L,100,,0.233,LeftResponse,correct,True,12.0
122,3,R,0,,0.331,RightResponse,correct,True,25.0
123,3,L,0,,0.396,RightResponse,incorrect,True,24.0
124,3,L,200,,0.282,LeftResponse,correct,True,9.0
125,3,L,200,,0.392,RightResponse,incorrect,True,8.0
126,3,L,400,,0.273,LeftResponse,correct,True,18.0
127,3,L,0,,0.368,LeftResponse,correct,True,27.0
128,3,L,50,,0.346,LeftResponse,correct,True,9.0
129,3,L,400,,0.377,LeftResponse,correct,True,17.0
130,3,R,100,,0.238,RightResponse,correct,True,11.0
131,3,R,400,,0.232,RightResponse,correct,True,16.0
132,3,R,0,,0.248,RightResponse,correct,True,26.0
133,3,R,200,,0.355,RightResponse,correct,True,11.0
134,3,R,50,,0.351,LeftResponse,incorrect,True,8.0
135,3,R,100,,0.333,RightResponse,correct,True,10.0
136,3,L,200,,0.328,RightResponse,incorrect,True,10.0
137,3,L,200,,0.372,LeftResponse,correct,True,13.0
138,3,R,100,,0.201,LeftResponse,incorrect,True,9.0
139,3,R,50,,0.363,RightResponse,correct,True,11.0
140,3,L,400,,0.397,LeftResponse,correct,True,15.0
141,3,L,50,,0.353,LeftResponse,correct,True,10.0
142,3,L,0,,0.258,LeftResponse,correct,True,25.0
143,3,R,100,,0.344,LeftResponse,incorrect,True,12.0
144,3,R,0,,0.346,RightResponse,correct,True,24.0
145,3,R,400,,0.267,LeftResponse,incorrect,True,14.0
146,3,R,200,,0.255,RightResponse,correct,True,12.0
147,3,R,50,,0.315,LeftResponse,incorrect,True,9.0
148,3,R,50,,0.304,RightResponse,correct,True,12.0
149,3,L,100,,0.297,RightResponse,incorrect,True,15.0
150,3,L,50,,0.322,LeftResponse,correct,True,11.0
151,3,R,200,,0.218,RightResponse,correct,True,11.0
152,3,R,0,,0.388,RightResponse,correct,True,23.0
153,3,R,200,,0.221,LeftResponse,incorrect,True,10.0
154,3,L,50,,0.254,LeftResponse,correct,True,10.0
155,3,L,0,,0.315,LeftResponse,correct,True,22.0
156,3,R,400,,0.238,LeftResponse,incorrect,True,17.0
157,3,L,100,,0.286,LeftResponse,correct,True,18.0
158,3,R,400,,0.308,RightResponse,correct,True,20.0
159,3,L,400,,0.249,LeftResponse,correct,True,19.0
160,4,R,50,,0.342,RightResponse,correct,True,9.0
161,4,L,50,,0.331,RightResponse,incorrect,True,8.0
162,4,R,100,,0.251,RightResponse,correct,True,17.0
163,4,R,400,,0.357,RightResponse,correct,True,18.0
164,4,L,0,,0.295,LeftResponse,correct,True,21.0
165,4,L,100,,0.298,LeftResponse,correct,True,16.0
166,4,R,200,,0.274,RightResponse,correct,True,13.0
167,4,R,200,,0.294,RightResponse,correct,True,12.0
168,4,L,200,,0.343,LeftResponse,correct,True,11.0
169,4,L,400,,0.201,LeftResponse,correct,True,17.0
170,4,L,200,,0.276,LeftResponse,correct,True,10.0
171,4,L,50,,0.352,RightResponse,incorrect,True,11.0
172,4,L,100,,0.378,LeftResponse,correct,True,15.0
173,4,R,400,,0.389,RightResponse,correct,True,16.0
174,4,R,50,,0.369,RightResponse,correct,True,14.0
175,4,R,50,,0.305,RightResponse,correct,True,13.0
176,4,L,400,,0.251,LeftResponse,correct,True,15.0
177,4,R,100,,0.341,RightResponse,correct,True,14.0
178,4,R,100,,0.216,RightResponse,correct,True,13.0
179,4,R,200,,0.291,RightResponse,correct,True,9.0
180,4,L,200,,0.341,RightResponse,incorrect,True,8.0
181,4,R,0,,0.243,RightResponse,correct,True,20.0
182,4,L,400,,0.227,LeftResponse,correct,True,14.0
183,4,L,0,,0.321,RightResponse,incorrect,True,19.0
184,4,R,200,,0.354,RightResponse,correct,True,11.0
185,4,R,400,,0.394,RightResponse,correct,True,13.0
186,4,L,100,,0.371,LeftResponse,correct,True,12.0
187,4,L,100,,0.37,LeftResponse,correct,True,11.0
188,4,R,100,,0.249,RightResponse,correct,True,10.0
189,4,R,0,,0.253,LeftResponse,incorrect,True,22.0
190,4,R,50,,0.253,RightResponse,correct,True,12.0
191,4,R,0,,0.371,RightResponse,correct,True,25.0
192,4,L,200,,0.247,LeftResponse,correct,True,10.0
193,4,L,50,,0.394,LeftResponse,correct,True,11.0
194,4,L,400,,0.34,LeftResponse,correct,True,12.0
195,4,L,0,,0.239,LeftResponse,correct,True,24.0
196,4,R,0,,0.276,RightResponse,correct,True,23.0
197,4,L,50,,0.394,LeftResponse,correct,True,10.0
198,4,R,400,,0.212,RightResponse,correct,True,11.0
199,4,L,0,,0.332,LeftResponse,correct,True,22.0
200,5,L,0,,0.262,LeftResponse,correct,True,21.0
201,5,L,100,,0.306,LeftResponse,correct,True,9.0
202,5,R,50,,0.381,RightResponse,correct,True,9.0
203,5,R,400,,0.333,RightResponse,correct,True,10.0
204,5,L,100,,0.205,LeftResponse,correct,True,8.0
205,5,R,200,,0.231,RightResponse,correct,True,9.0
206,5,L,0,,0.341,RightResponse,incorrect,True,20.0
207,5,L,200,,0.334,LeftResponse,correct,True,8.0
208,5,L,50,,0.236,LeftResponse,correct,True,8.0
209,5,R,0,,0.316,RightResponse,correct,True,23.0
210,5,L,200,,0.291,RightResponse,incorrect,True,7.0
211,5,L,400,,0.266,RightResponse,incorrect,True,9.0
212,5,R,50,,0.368,RightResponse,correct,True,7.0
213,5,R,200,,0.319,RightResponse,correct,True,10.0
214,5,R,100,,0.344,RightResponse,correct,True,7.0
215,5,R,400,,0.206,RightResponse,correct,True,12.0
216,5,L,50,,0.209,RightResponse,incorrect,True,6.0
217,5,L,400,,0.314,LeftResponse,correct,True,11.0
218,5,L,0,,0.246,RightResponse,incorrect,True,22.0
219,5,L,50,,0.287,LeftResponse,correct,True,9.0
220,5,R,0,,0.378,RightResponse,correct,True,25.0
221,5,L,200,,0.391,LeftResponse,correct,True,9.0
222,5,L,50,,0.284,RightResponse,incorrect,True,8.0
223,5,L,0,,0.227,LeftResponse,correct,True,24.0
224,5,L,200,,0.32,RightResponse,incorrect,True,8.0
225,5,R,400,,0.316,RightResponse,correct,True,10.0
226,5,L,400,,0.211,LeftResponse,correct,True,9.0
227,5,R,100,,0.257,RightResponse,correct,True,6.0
228,5,R,0,,0.327,LeftResponse,incorrect,True,23.0
229,5,R,200,,0.38,RightResponse,correct,True,11.0
230,5,L,100,,0.356,RightResponse,incorrect,True,5.0
231,5,R,100,,0.311,RightResponse,correct,True,8.0
232,5,L,400,,0.207,LeftResponse,correct,True,8.0
233,5,R,0,,0.22,RightResponse,correct,True,26.0
234,5,R,50,,0.393,RightResponse,correct,True,11.0
235,5,R,200,,0.348,RightResponse,correct,True,10.0
236,5,L,100,,0.248,RightResponse,incorrect,True,7.0
237,5,R,100,,0.363,RightResponse,correct,True,10.0
238,5,R,50,,0.392,RightResponse,correct,True,10.0
239,5,R,400,,0.282,RightResponse,correct,True,7.0
