trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
58,1,R,50,,0.33,RightResponse,correct,True,11.0
59,1,R,50,,0.306,RightResponse,correct,True,10.0
60,1,R,100,,0.314,RightResponse,correct,True,14.0
61,1,L,100,,0.384,LeftResponse,correct,True,13.0
62,1,L,50,,0.367,LeftResponse,correct,True,9.0
63,1,R,400,,0.219,RightResponse,correct,True,16.0
64,1,R,100,,0.211,RightResponse,correct,True,12.0
65,1,L,0,,0.345,LeftResponse,correct,True,17.0
66,1,L,200,,0.201,LeftResponse,correct,True,15.0
67,1,L,0,,0.315,RightResponse,incorrect,True,16.0
68,1,L,0,,0.317,LeftResponse,correct,True,19.0
69,1,L,200,,0.28,RightResponse,incorrect,True,14.0
70,1,L,50,,0.306,LeftResponse,correct,True,8.0
71,1,R,0,,0.291,RightResponse,correct,True,18.0
72,1,L,100,,0.379,LeftResponse,correct,True,11.0
73,1,R,100,,0.347,RightResponse,correct,True,10.0
74,1,L,100,,0.243,RightResponse,incorrect,True,9.0
75,1,R,50,,0.27,LeftResponse,incorrect,True,7.0
76,1,R,100,,0.305,invalid,invalid,True,12.0
77,1,R,0,,0.252,LeftResponse,incorrect,True,17.0
78,1,L,50,,0.213,LeftResponse,correct,True,10.0
79,1,L,400,,0.211,RightResponse,incorrect,True,15.0
80,2,R,50,,0.23,LeftResponse,incorrect,True,9.0
81,2,R,400,,0.392,RightResponse,correct,True,18.0
82,2,L,200,,0.4,LeftResponse,correct,True,17.0
83,2,L,100,,0.397,RightResponse,incorrect,True,12.0
84,2,L,50,,0.28,LeftResponse,correct,True,12.0
85,2,R,50,,0.317,RightResponse,correct,True,11.0
86,2,R,0,,0.309,RightResponse,correct,True,20.0
87,2,R,200,,0.322,LeftResponse,incorrect,True,16.0
88,2,R,0,,0.267,RightResponse,correct,True,19.0
89,2,L,0,,0.33,LeftResponse,correct,True,18.0
90,2,R,400,,0.205,RightResponse,correct,True,17.0
91,2,L,100,,0.399,NoResponse,incorrect,True,15.0
92,2,R,400,,0.262,invalid,invalid,True,16.0
93,2,R,0,,0.281,RightResponse,correct,True,17.0
94,2,L,0,,0.25,LeftResponse,correct,True,16.0
95,2,L,100,,0.241,LeftResponse,correct,True,18.0
96,2,L,200,,0.213,LeftResponse,correct,True,19.0
97,2,L,400,,0.391,invalid,invalid,True,16.0
98,2,L,100,,0.224,LeftResponse,correct,True,17.0
99,2,L,400,,0.235,LeftResponse,correct,True,16.0
100,2,R,100,,0.218,LeftResponse,incorrect,True,16.0
101,2,R,0,,0.362,RightResponse,correct,True,15.0
102,2,L,200,,0.29,RightResponse,incorrect,True,18.0
103,2,R,50,,0.318,LeftResponse,incorrect,True,10.0
104,2,L,400,,0.222,RightResponse,incorrect,True,15.0
105,2,R,100,,0.304,LeftResponse,incorrect,True,19.0
106,2,L,50,,0.306,RightResponse,incorrect,True,13.0
107,2,R,200,,0.223,RightResponse,correct,True,21.0
108,2,R,100,,0.326,LeftResponse,incorrect,True,22.0
109,2,L,200,,0.386,RightResponse,incorrect,True,20.0
110,2,L,50,,0.366,invalid,invalid,True,16.0
111,2,R,200,,0.271,invalid,invalid,True,23.0
112,2,R,50,,0.384,LeftResponse,incorrect,True,16.0
113,2,L,50,,0.284,invalid,invalid,True,19.0
114,2,R,100,,0.362,RightResponse,correct,True,25.0
115,2,L,400,,0.306,LeftResponse,correct,True,18.0
116,2,L,0,,0.235,RightResponse,incorrect,True,14.0
117,2,R,400,,0.201,LeftResponse,incorrect,True,17.0
118,2,R,200,,0.213,RightResponse,correct,True,23.0
119,2,L,0,,0.331,LeftResponse,correct,True,17.0
120,3,L,400,,0.324,LeftResponse,correct,True,20.0
121,3,R,200,,0.222,RightResponse,correct,True,22.0
122,3,R,100,,0.268,RightResponse,correct,True,24.0
123,3,L,200,,0.388,invalid,invalid,True,21.0
124,3,R,0,,0.334,LeftResponse,incorrect,True,16.0
125,3,L,0,,0.313,RightResponse,incorrect,True,19.0
126,3,L,100,,0.247,invalid,invalid,True,23.0
127,3,L,100,,0.267,LeftResponse,correct,True,23.0
128,3,L,400,,0.273,LeftResponse,correct,True,19.0
129,3,L,50,,0.304,LeftResponse,correct,True,19.0
130,3,R,100,,0.322,RightResponse,correct,True,22.0
131,3,R,0,,0.357,RightResponse,correct,True,22.0
132,3,R,200,,0.334,RightResponse,correct,True,21.0
133,3,L,200,,0.211,RightResponse,incorrect,True,20.0
134,3,R,400,,0.227,LeftResponse,incorrect,True,18.0
135,3,L,50,,0.202,LeftResponse,correct,True,18.0
136,3,R,400,,0.204,RightResponse,correct,True,21.0
137,3,L,0,,0.369,invalid,invalid,True,21.0
138,3,R,50,,0.235,invalid,invalid,True,17.0
139,3,R,200,,0.378,RightResponse,correct,True,23.0
140,3,L,100,,0.276,invalid,invalid,True,21.0
141,3,R,100,,0.201,RightResponse,correct,True,21.0
142,3,L,400,,0.317,LeftResponse,correct,True,20.0
143,3,R,400,,0.219,RightResponse,correct,True,19.0
144,3,R,0,,0.352,RightResponse,correct,True,21.0
145,3,R,50,,0.325,RightResponse,correct,True,17.0
146,3,L,50,,0.239,RightResponse,incorrect,True,16.0
147,3,R,100,,0.26,RightResponse,correct,True,20.0
148,3,R,50,,0.349,RightResponse,correct,True,19.0
149,3,L,50,,0.265,LeftResponse,correct,True,18.0
150,3,L,400,,0.335,LeftResponse,correct,True,18.0
151,3,R,50,,0.26,RightResponse,correct,False,17.0
152,3,R,0,,0.26,RightResponse,correct,True,20.0
153,3,L,0,,0.223,LeftResponse,correct,True,19.0
154,3,R,400,,0.228,RightResponse,correct,True,17.0
155,3,L,0,,0.353,LeftResponse,correct,True,18.0
156,3,L,100,,0.352,LeftResponse,correct,True,19.0
157,3,L,200,,0.379,LeftResponse,correct,True,22.0
158,3,R,200,,0.319,invalid,invalid,True,21.0
159,3,L,200,,0.327,LeftResponse,correct,True,21.0
160,4,R,400,,0.369,invalid,invalid,True,16.0
161,4,R,0,,0.221,LeftResponse,incorrect,True,17.0
162,4,L,200,,0.318,LeftResponse,correct,True,20.0
163,4,R,200,,0.371,RightResponse,correct,True,19.0
164,4,R,50,,0.21,LeftResponse,incorrect,True,17.0
165,4,L,50,,0.357,RightResponse,incorrect,True,20.0
166,4,L,0,,0.321,invalid,invalid,True,20.0
167,4,L,200,,0.229,invalid,invalid,True,18.0
168,4,L,0,,0.241,RightResponse,incorrect,True,20.0
169,4,L,100,,0.357,LeftResponse,correct,True,18.0
170,4,R,100,,0.279,RightResponse,correct,True,17.0
171,4,R,0,,0.231,LeftResponse,incorrect,True,23.0
172,4,L,50,,0.358,LeftResponse,correct,True,23.0
173,4,L,100,,0.223,RightResponse,incorrect,True,16.0
174,4,R,50,,0.255,RightResponse,correct,True,22.0
175,4,R,400,,0.223,LeftResponse,incorrect,True,16.0
176,4,L,50,,0.29,LeftResponse,correct,True,21.0
177,4,R,400,,0.295,LeftResponse,incorrect,True,19.0
178,4,L,0,,0.373,RightResponse,incorrect,True,26.0
179,4,L,400,,0.391,LeftResponse,correct,True,22.0
180,4,R,100,,0.345,NoResponse,incorrect,True,19.0
181,4,R,0,,0.306,invalid,invalid,True,29.0
182,4,L,400,,0.233,invalid,invalid,True,21.0
183,4,L,400,,0.325,LeftResponse,correct,True,21.0
184,4,R,50,,0.288,LeftResponse,incorrect,True,20.0
185,4,L,50,,0.252,LeftResponse,correct,True,23.0
186,4,R,200,,0.338,LeftResponse,incorrect,True,18.0
187,4,R,400,,0.36,LeftResponse,incorrect,True,20.0
188,4,R,50,,0.331,RightResponse,correct,True,22.0
189,4,L,200,,0.238,RightResponse,incorrect,True,21.0
190,4,L,0,,0.221,LeftResponse,correct,True,29.0
191,4,R,100,,0.388,RightResponse,correct,True,22.0
192,4,L,100,,0.368,LeftResponse,correct,True,21.0
193,4,L,200,,0.313,LeftResponse,correct,True,24.0
194,4,R,0,,0.358,LeftResponse,incorrect,True,28.0
195,4,R,100,,0.268,invalid,invalid,True,20.0
196,4,R,200,,0.307,invalid,invalid,True,23.0
197,4,L,400,,0.378,LeftResponse,correct,True,23.0
198,4,R,200,,0.313,RightResponse,correct,True,23.0
199,4,L,100,,0.317,LeftResponse,correct,True,20.0
200,5,R,0,,0.221,LeftResponse,incorrect,True,31.0
201,5,L,0,,0.236,LeftResponse,correct,True,34.0
202,5,L,100,,0.222,LeftResponse,correct,True,19.0
203,5,R,400,,0.333,RightResponse,correct,True,22.0
204,5,L,0,,0.25,LeftResponse,correct,True,33.0
205,5,L,400,,0.387,invalid,invalid,True,21.0
206,5,R,400,,0.282,RightResponse,correct,True,21.0
207,5,L,200,,0.277,LeftResponse,correct,True,22.0
208,5,L,50,,0.357,RightResponse,incorrect,True,21.0
209,5,R,100,,0.378,RightResponse,correct,True,18.0
210,5,R,50,,0.246,invalid,invalid,True,24.0
211,5,L,100,,0.224,LeftResponse,correct,True,17.0
212,5,L,50,,0.377,invalid,invalid,True,24.0
213,5,L,200,,0.228,RightResponse,incorrect,True,21.0
214,5,R,200,,0.225,RightResponse,correct,True,24.0
215,5,R,50,,0.331,RightResponse,correct,True,24.0
216,5,L,0,,0.214,LeftResponse,correct,True,32.0
217,5,L,100,,0.377,LeftResponse,correct,True,16.0
218,5,R,100,,0.388,invalid,invalid,True,15.0
219,5,R,0,,0.347,RightResponse,correct,True,31.0
220,5,R,400,,0.391,LeftResponse,incorrect,True,20.0
221,5,L,400,,0.374,LeftResponse,correct,True,23.0
222,5,L,50,,0.398,LeftResponse,correct,True,23.0
223,5,L,100,,0.374,LeftResponse,correct,True,15.0
224,5,L,400,,0.231,LeftResponse,correct,True,22.0
225,5,R,200,,0.304,invalid,invalid,True,23.0
226,5,R,50,,0.324,RightResponse,correct,True,22.0
227,5,R,400,,0.281,RightResponse,correct,True,21.0
228,5,L,200,,0.33,LeftResponse,correct,True,23.0
229,5,R,0,,0.382,RightResponse,correct,True,30.0
230,5,R,200,,0.391,invalid,invalid,True,22.0
231,5,R,200,,0.38,RightResponse,correct,True,22.0
232,5,L,0,,0.207,RightResponse,incorrect,True,29.0
233,5,L,50,,0.357,LeftResponse,correct,True,21.0
234,5,R,100,,0.201,LeftResponse,incorrect,True,14.0
235,5,R,0,,0.386,RightResponse,correct,True,32.0
236,5,L,200,,0.391,LeftResponse,correct,True,21.0
237,5,R,100,,0.321,RightResponse,correct,True,17.0
238,5,L,400,,0.279,invalid,invalid,True,20.0
239,5,R,50,,0.295,RightResponse,correct,True,20.0
