trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
154,3,R,100,,0.347,RightResponse,correct,True,8.0
155,3,R,0,,0.32,RightResponse,correct,True,6.0
156,3,R,0,,0.312,RightResponse,correct,True,5.0
157,3,R,100,,0.308,LeftResponse,incorrect,True,7.0
158,3,R,200,,0.398,RightResponse,correct,True,5.0
159,3,R,200,,0.368,RightResponse,correct,True,4.0
160,4,L,100,,0.239,invalid,invalid,True,10.0
161,4,R,0,,0.394,RightResponse,correct,True,4.0
162,4,L,400,,0.347,invalid,invalid,True,13.0
163,4,L,0,,0.304,invalid,invalid,True,3.0
164,4,L,0,,0.36,invalid,invalid,True,3.0
165,4,R,200,,0.221,invalid,invalid,True,3.0
166,4,R,400,,0.277,RightResponse,correct,True,13.0
167,4,L,200,,0.35,LeftResponse,correct,True,3.0
168,4,L,200,,0.391,invalid,invalid,True,2.0
169,4,L,100,,0.228,RightResponse,incorrect,True,10.0
170,4,R,200,,0.392,LeftResponse,incorrect,True,2.0
171,4,R,0,,0.355,RightResponse,correct,True,3.0
172,4,L,50,,0.239,invalid,invalid,True,10.0
173,4,L,50,,0.356,invalid,invalid,True,10.0
174,4,R,100,,0.248,RightResponse,correct,True,13.0
175,4,R,0,,0.239,LeftResponse,incorrect,True,2.0
176,4,R,400,,0.227,RightResponse,correct,True,12.0
177,4,R,50,,0.258,invalid,invalid,True,10.0
178,4,L,50,,0.348,LeftResponse,correct,True,10.0
179,4,R,50,,0.201,RightResponse,correct,True,9.0
180,4,L,100,,0.391,invalid,invalid,True,12.0
181,4,R,100,,0.203,LeftResponse,incorrect,True,12.0
182,4,L,400,,0.352,RightResponse,incorrect,True,11.0
183,4,R,50,,0.3,LeftResponse,incorrect,True,8.0
184,4,L,0,,0.344,RightResponse,incorrect,True,5.0
185,4,R,200,,0.206,invalid,invalid,True,5.0
186,4,L,200,,0.269,invalid,invalid,True,5.0
187,4,R,100,,0.226,invalid,invalid,True,15.0
188,4,R,400,,0.363,RightResponse,correct,True,14.0
189,4,L,400,,0.325,RightResponse,incorrect,True,13.0
190,4,L,50,,0.363,LeftResponse,correct,True,11.0
191,4,L,100,,0.354,LeftResponse,correct,True,15.0
192,4,L,0,,0.293,LeftResponse,correct,True,8.0
193,4,R,50,,0.375,invalid,invalid,True,10.0
194,4,R,100,,0.301,invalid,invalid,True,14.0
195,4,R,200,,0.344,RightResponse,correct,True,5.0
196,4,R,0,,0.266,RightResponse,correct,True,7.0
197,4,L,400,,0.229,LeftResponse,correct,True,16.0
198,4,R,400,,0.351,RightResponse,correct,True,15.0
199,4,L,200,,0.271,RightResponse,incorrect,True,4.0
200,5,L,400,,0.281,invalid,invalid,True,14.0
201,5,R,100,,0.21,RightResponse,correct,True,14.0
202,5,R,200,,0.222,invalid,invalid,True,7.0
203,5,R,200,,0.261,invalid,invalid,True,7.0
204,5,R,100,,0.36,invalid,invalid,True,13.0
205,5,L,50,,0.31,invalid,invalid,True,10.0
206,5,L,50,,0.333,invalid,invalid,True,10.0
207,5,L,400,,0.247,invalid,invalid,True,14.0
208,5,L,0,,0.367,RightResponse,incorrect,True,6.0
209,5,R,0,,0.216,LeftResponse,incorrect,True,9.0
210,5,L,100,,0.303,invalid,invalid,True,13.0
211,5,R,0,,0.206,RightResponse,correct,True,12.0
212,5,R,200,,0.288,invalid,invalid,True,7.0
213,5,R,0,,0.285,RightResponse,correct,True,11.0
214,5,L,200,,0.377,RightResponse,incorrect,True,7.0
215,5,R,100,,0.222,invalid,invalid,True,13.0
216,5,R,400,,0.299,invalid,invalid,True,14.0
217,5,L,100,,0.311,LeftResponse,correct,True,13.0
218,5,L,400,,0.338,LeftResponse,correct,True,14.0
219,5,R,400,,0.214,RightResponse,correct,True,13.0
220,5,L,50,,0.219,invalid,invalid,True,10.0
221,5,L,400,,0.29,invalid,invalid,True,12.0
222,5,R,50,,0.361,LeftResponse,incorrect,True,10.0
223,5,L,200,,0.298,RightResponse,incorrect,True,10.0
224,5,R,400,,0.336,invalid,invalid,True,12.0
225,5,L,0,,0.322,LeftResponse,correct,True,10.0
226,5,R,50,,0.252,LeftResponse,incorrect,True,13.0
227,5,R,200,,0.391,invalid,invalid,True,13.0
228,5,L,100,,0.327,RightResponse,incorrect,True,12.0
229,5,L,100,,0.239,invalid,invalid,True,15.0
230,5,L,200,,0.315,invalid,invalid,True,13.0
231,5,R,0,,0.265,LeftResponse,incorrect,True,9.0
232,5,R,50,,0.326,invalid,invalid,True,16.0
233,5,L,200,,0.307,RightResponse,incorrect,True,13.0
234,5,L,0,,0.308,invalid,invalid,True,12.0
235,5,L,0,,0.207,LeftResponse,correct,True,12.0
236,5,L,50,,0.244,invalid,invalid,True,16.0
237,5,R,100,,0.365,LeftResponse,incorrect,True,15.0
238,5,R,50,,0.375,invalid,invalid,True,16.0
239,5,R,400,,0.257,invalid,invalid,True,12.0
