trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
43,1,L,200,,0.376,LeftResponse,correct,True,11.0
44,1,R,50,,0.299,RightResponse,correct,True,16.0
45,1,R,400,,0.228,RightResponse,correct,True,20.0
46,1,L,0,,0.386,RightResponse,incorrect,True,15.0
47,1,L,400,,0.275,RightResponse,incorrect,True,19.0
48,1,R,200,,0.219,RightResponse,correct,True,10.0
49,1,R,100,,0.282,RightResponse,correct,True,15.0
50,1,R,0,,0.322,RightResponse,correct,True,18.0
51,1,R,50,,0.38,LeftResponse,incorrect,True,15.0
52,1,R,0,,0.234,RightResponse,correct,True,17.0
53,1,R,100,,0.246,LeftResponse,incorrect,True,14.0
54,1,L,400,,0.358,LeftResponse,correct,True,22.0
55,1,R,200,,0.282,RightResponse,correct,True,9.0
56,1,R,0,,0.224,LeftResponse,incorrect,True,16.0
57,1,R,50,,0.332,LeftResponse,incorrect,True,18.0
58,1,L,100,,0.266,LeftResponse,correct,True,17.0
59,1,L,50,,0.205,LeftResponse,correct,True,21.0
60,1,R,400,,0.25,RightResponse,correct,True,21.0
61,1,R,400,,0.222,LeftResponse,incorrect,True,20.0
62,1,R,100,,0.398,RightResponse,correct,True,16.0
63,1,L,400,,0.298,LeftResponse,correct,True,23.0
64,1,R,400,,0.203,RightResponse,correct,True,22.0
65,1,R,0,,0.384,LeftResponse,incorrect,True,19.0
66,1,L,100,,0.377,RightResponse,incorrect,True,15.0
67,1,L,50,,0.328,RightResponse,incorrect,True,20.0
68,1,L,0,,0.392,LeftResponse,correct,True,22.0
69,1,R,50,,0.308,LeftResponse,incorrect,True,23.0
70,1,L,50,,0.257,LeftResponse,correct,True,26.0
71,1,L,200,,0.299,RightResponse,incorrect,True,8.0
72,1,R,200,,0.327,LeftResponse,incorrect,True,11.0
73,1,R,200,,0.337,RightResponse,correct,True,14.0
74,1,L,0,,0.244,RightResponse,incorrect,True,21.0
75,1,R,100,,0.237,RightResponse,correct,True,18.0
76,1,L,400,,0.329,LeftResponse,correct,True,21.0
77,1,L,100,,0.271,LeftResponse,correct,True,17.0
78,1,L,50,,0.396,LeftResponse,correct,True,25.0
79,1,L,200,,0.204,RightResponse,incorrect,True,13.0
80,2,R,50,,0.241,RightResponse,correct,True,24.0
81,2,R,0,,0.388,RightResponse,correct,True,24.0
82,2,R,200,,0.293,RightResponse,correct,True,16.0
83,2,R,400,,0.268,LeftResponse,incorrect,True,20.0
84,2,R,100,,0.205,RightResponse,correct,True,16.0
85,2,R,50,,0.313,RightResponse,correct,True,23.0
86,2,R,200,,0.238,LeftResponse,incorrect,True,15.0
87,2,R,100,,0.365,RightResponse,correct,True,15.0
88,2,R,400,,0.309,LeftResponse,incorrect,True,23.0
89,2,L,400,,0.383,LeftResponse,correct,True,26.0
90,2,L,0,,0.26,RightResponse,incorrect,True,23.0
91,2,R,50,,0.334,RightResponse,correct,True,22.0
92,2,L,100,,0.3,RightResponse,incorrect,True,14.0
93,2,L,50,,0.26,LeftResponse,correct,True,21.0
94,2,L,200,,0.374,LeftResponse,correct,True,18.0
95,2,L,50,,0.323,LeftResponse,correct,True,20.0
96,2,L,0,,0.228,LeftResponse,correct,True,26.0
97,2,L,400,,0.296,RightResponse,incorrect,True,25.0
98,2,R,400,,0.368,LeftResponse,incorrect,True,28.0
99,2,L,200,,0.378,LeftResponse,correct,True,17.0
100,2,L,0,,0.226,RightResponse,incorrect,True,25.0
101,2,R,200,,0.223,LeftResponse,incorrect,True,16.0
102,2,R,100,,0.254,LeftResponse,incorrect,True,17.0
103,2,L,100,,0.328,RightResponse,incorrect,True,20.0
104,2,R,100,,0.262,RightResponse,correct,True,23.0
105,2,L,100,,0.27,LeftResponse,correct,True,22.0
106,2,R,400,,0.389,LeftResponse,incorrect,True,31.0
107,2,R,0,,0.337,LeftResponse,incorrect,True,28.0
108,2,L,400,,0.273,LeftResponse,correct,True,34.0
109,2,R,0,,0.249,RightResponse,correct,True,31.0
110,2,L,200,,0.254,LeftResponse,correct,True,19.0
111,2,L,0,,0.294,RightResponse,incorrect,True,30.0
112,2,L,100,,0.283,LeftResponse,correct,True,21.0
113,2,L,200,,0.351,LeftResponse,correct,True,18.0
114,2,R,200,,0.244,LeftResponse,incorrect,True,17.0
115,2,L,50,,0.361,LeftResponse,correct,True,19.0
116,2,L,50,,0.332,LeftResponse,correct,True,18.0
117,2,R,50,,0.372,RightResponse,correct,True,17.0
118,2,L,400,,0.363,LeftResponse,correct,True,33.0
119,2,R,0,,0.252,RightResponse,correct,True,33.0
120,3,R,400,,0.225,RightResponse,correct,True,32.0
121,3,R,50,,0.265,RightResponse,correct,True,16.0
122,3,L,400,,0.254,LeftResponse,correct,True,31.0
123,3,L,50,,0.284,RightResponse,incorrect,True,15.0
124,3,L,100,,0.256,LeftResponse,correct,True,20.0
125,3,R,400,,0.286,RightResponse,correct,True,30.0
126,3,L,200,,0.385,LeftResponse,correct,True,20.0
127,3,R,100,,0.249,LeftResponse,incorrect,True,19.0
128,3,R,0,,0.389,RightResponse,correct,True,32.0
129,3,L,0,,0.213,LeftResponse,correct,True,31.0
130,3,R,400,,0.38,RightResponse,correct,True,29.0
131,3,L,200,,0.335,RightResponse,incorrect,True,19.0
132,3,R,50,,0.235,LeftResponse,incorrect,True,18.0
133,3,L,200,,0.396,LeftResponse,correct,True,22.0
134,3,L,400,,0.242,LeftResponse,correct,True,28.0
135,3,R,100,,0.251,RightResponse,correct,True,22.0
136,3,L,200,,0.221,LeftResponse,correct,True,21.0
137,3,R,100,,0.268,RightResponse,correct,True,21.0
138,3,L,0,,0.295,LeftResponse,correct,True,30.0
139,3,L,50,,0.224,LeftResponse,correct,True,21.0
140,3,R,50,,0.286,RightResponse,correct,True,20.0
141,3,R,200,,0.208,RightResponse,correct,True,20.0
142,3,R,400,,0.21,LeftResponse,incorrect,True,27.0
143,3,R,50,,0.238,RightResponse,correct,True,19.0
144,3,L,0,,0.28,LeftResponse,correct,True,29.0
145,3,L,0,,0.286,LeftResponse,correct,True,28.0
146,3,L,50,,0.241,LeftResponse,correct,True,18.0
147,3,R,200,,0.393,LeftResponse,incorrect,True,19.0
148,3,R,200,,0.388,RightResponse,correct,True,22.0
149,3,L,100,,0.33,LeftResponse,correct,True,20.0
150,3,L,100,,0.293,RightResponse,incorrect,True,19.0
151,3,L,100,,0.247,LeftResponse,correct,True,22.0
152,3,L,400,,0.366,LeftResponse,correct,True,30.0
153,3,R,200,,0.27,RightResponse,correct,True,21.0
154,3,R,0,,0.378,RightResponse,correct,True,27.0
155,3,L,50,,0.299,LeftResponse,correct,True,17.0
156,3,R,100,,0.383,RightResponse,correct,True,21.0
157,3,R,0,,0.206,LeftResponse,incorrect,True,26.0
158,3,R,0,,0.305,invalid,invalid,True,29.0
159,3,L,400,,0.22,LeftResponse,correct,True,29.0
160,4,R,0,,0.398,RightResponse,correct,True,29.0
161,4,R,200,,0.334,RightResponse,correct,True,20.0
162,4,R,50,,0.363,LeftResponse,incorrect,True,16.0
163,4,R,200,,0.264,RightResponse,correct,True,19.0
164,4,L,400,,0.205,LeftResponse,correct,True,28.0
165,4,L,50,,0.308,RightResponse,incorrect,True,19.0
166,4,L,50,,0.246,LeftResponse,correct,True,22.0
167,4,L,0,,0.39,LeftResponse,correct,True,28.0
168,4,R,0,,0.353,RightResponse,correct,True,27.0
169,4,L,400,,0.228,LeftResponse,correct,True,27.0
170,4,L,200,,0.326,LeftResponse,correct,True,18.0
171,4,L,200,,0.294,RightResponse,incorrect,True,17.0
172,4,L,400,,0.256,LeftResponse,correct,True,26.0
173,4,L,400,,0.212,LeftResponse,correct,True,25.0
174,4,L,100,,0.265,LeftResponse,correct,True,20.0
175,4,L,200,,0.328,RightResponse,incorrect,True,20.0
176,4,L,50,,0.277,RightResponse,incorrect,True,21.0
177,4,L,0,,0.248,LeftResponse,correct,True,26.0
178,4,R,400,,0.363,RightResponse,correct,True,24.0
179,4,R,50,,0.318,RightResponse,correct,True,24.0
180,4,R,200,,0.298,RightResponse,correct,True,23.0
181,4,L,100,,0.336,RightResponse,incorrect,True,19.0
182,4,L,200,,0.306,LeftResponse,correct,True,22.0
183,4,R,100,,0.306,RightResponse,correct,True,22.0
184,4,R,200,,0.321,RightResponse,correct,True,21.0
185,4,L,100,,0.33,RightResponse,incorrect,True,21.0
186,4,L,50,,0.287,LeftResponse,correct,True,23.0
187,4,R,400,,0.342,RightResponse,correct,True,23.0
188,4,R,100,,0.249,RightResponse,correct,True,24.0
189,4,L,100,,0.247,LeftResponse,correct,True,23.0
190,4,R,100,,0.225,RightResponse,correct,True,22.0
191,4,R,400,,0.338,RightResponse,correct,True,22.0
192,4,L,0,,0.219,RightResponse,incorrect,True,25.0
193,4,R,0,,0.234,LeftResponse,incorrect,True,28.0
194,4,R,0,,0.253,RightResponse,correct,True,31.0
195,4,R,100,,0.324,RightResponse,correct,True,21.0
196,4,L,0,,0.311,LeftResponse,correct,True,30.0
197,4,R,400,,0.23,RightResponse,correct,True,21.0
198,4,R,50,,0.287,RightResponse,correct,True,22.0
199,4,R,50,,0.286,RightResponse,correct,True,21.0
200,5,R,50,,0.275,RightResponse,correct,True,20.0
201,5,L,0,,0.281,LeftResponse,correct,True,29.0
202,5,R,50,,0.217,RightResponse,correct,True,19.0
203,5,L,100,,0.204,LeftResponse,correct,True,20.0
204,5,R,400,,0.228,LeftResponse,incorrect,True,20.0
205,5,L,0,,0.29,RightResponse,incorrect,True,28.0
206,5,R,0,,0.22,RightResponse,correct,True,31.0
207,5,L,200,,0.352,LeftResponse,correct,True,20.0
208,5,L,100,,0.264,LeftResponse,correct,True,19.0
209,5,L,200,,0.243,LeftResponse,correct,True,19.0
210,5,L,0,,0.244,LeftResponse,correct,True,30.0
211,5,R,50,,0.2,LeftResponse,incorrect,True,18.0
212,5,L,400,,0.221,LeftResponse,correct,True,23.0
213,5,L,50,,0.358,LeftResponse,correct,True,21.0
214,5,L,200,,0.368,RightResponse,incorrect,True,18.0
215,5,R,50,,0.332,RightResponse,correct,True,20.0
216,5,L,50,,0.251,LeftResponse,correct,True,19.0
217,5,R,400,,0.348,RightResponse,correct,True,22.0
218,5,R,100,,0.283,LeftResponse,incorrect,True,18.0
219,5,R,200,,0.316,RightResponse,correct,True,21.0
220,5,L,50,,0.331,LeftResponse,correct,True,18.0
221,5,L,400,,0.202,LeftResponse,correct,True,21.0
222,5,R,0,,0.229,LeftResponse,incorrect,True,29.0
223,5,R,0,,0.351,RightResponse,correct,True,32.0
224,5,L,100,,0.206,LeftResponse,correct,True,21.0
225,5,L,400,,0.257,LeftResponse,correct,True,20.0
226,5,R,100,,0.225,RightResponse,correct,True,20.0
227,5,R,0,,0.38,RightResponse,correct,True,31.0
228,5,L,50,,0.381,LeftResponse,correct,True,17.0
229,5,R,200,,0.269,LeftResponse,incorrect,True,20.0
230,5,L,200,,0.349,LeftResponse,correct,True,23.0
231,5,R,400,,0.305,RightResponse,correct,True,19.0
232,5,L,400,,0.249,LeftResponse,correct,True,18.0
233,5,R,100,,0.313,RightResponse,correct,True,19.0
234,5,R,200,,0.365,RightResponse,correct,True,22.0
235,5,L,100,,0.251,LeftResponse,correct,True,18.0
236,5,L,0,,0.265,LeftResponse,correct,True,30.0
237,5,R,100,,0.269,RightResponse,correct,True,17.0
238,5,R,200,,0.282,LeftResponse,incorrect,True,21.0
239,5,R,400,,0.339,RightResponse,correct,True,17.0
