trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
112,2,R,0,,0.283,RightResponse,correct,True,25.0
113,2,L,0,,0.271,LeftResponse,correct,True,24.0
114,2,L,0,,0.24,LeftResponse,correct,True,23.0
115,2,R,0,,0.292,NoResponse,incorrect,True,22.0
116,2,L,100,,0.308,LeftResponse,correct,True,23.0
117,2,R,200,,0.239,LeftResponse,incorrect,True,15.0
118,2,R,100,,0.254,RightResponse,correct,True,22.0
119,2,R,200,,0.383,RightResponse,correct,True,18.0
120,3,L,400,,0.289,LeftResponse,correct,True,17.0
121,3,R,0,,0.283,RightResponse,correct,True,25.0
122,3,R,200,,0.382,RightResponse,correct,True,17.0
123,3,R,100,,0.211,RightResponse,correct,True,21.0
124,3,L,200,,0.341,LeftResponse,correct,True,16.0
125,3,L,100,,0.27,LeftResponse,correct,True,20.0
126,3,R,0,,0.356,RightResponse,correct,True,24.0
127,3,L,200,,0.315,RightResponse,incorrect,True,15.0
128,3,R,50,,0.353,RightResponse,correct,True,17.0
129,3,R,100,,0.294,RightResponse,correct,True,19.0
130,3,L,50,,0.348,RightResponse,incorrect,True,16.0
131,3,L,0,,0.323,LeftResponse,correct,True,23.0
132,3,R,50,,0.294,RightResponse,correct,True,19.0
133,3,R,0,,0.38,RightResponse,correct,True,22.0
134,3,L,50,,0.263,LeftResponse,correct,True,18.0
135,3,L,100,,0.391,LeftResponse,correct,True,18.0
136,3,L,100,,0.335,RightResponse,incorrect,True,17.0
137,3,L,100,,0.36,LeftResponse,correct,True,20.0
138,3,L,50,,0.347,RightResponse,incorrect,True,17.0
139,3,R,200,,0.36,RightResponse,correct,True,18.0
140,3,R,200,,0.226,RightResponse,correct,True,17.0
141,3,L,400,,0.27,LeftResponse,correct,True,16.0
142,3,L,400,,0.264,LeftResponse,correct,True,15.0
143,3,L,0,,0.29,LeftResponse,correct,True,21.0
144,3,L,50,,0.213,LeftResponse,correct,True,20.0
145,3,R,400,,0.289,RightResponse,correct,True,14.0
146,3,R,100,,0.231,LeftResponse,incorrect,True,19.0
147,3,R,400,,0.389,LeftResponse,incorrect,True,13.0
148,3,L,0,,0.377,RightResponse,incorrect,True,20.0
149,3,L,0,,0.247,LeftResponse,correct,True,23.0
150,3,R,100,,0.353,RightResponse,correct,True,22.0
151,3,R,200,,0.29,LeftResponse,incorrect,True,16.0
152,3,R,50,,0.299,RightResponse,correct,True,19.0
153,3,L,200,,0.307,LeftResponse,correct,True,19.0
154,3,L,400,,0.27,LeftResponse,correct,True,16.0
155,3,L,200,,0.384,RightResponse,incorrect,True,18.0
156,3,R,0,,0.279,LeftResponse,incorrect,True,22.0
157,3,R,400,,0.309,RightResponse,correct,True,15.0
158,3,R,50,,0.26,RightResponse,correct,True,18.0
159,3,R,400,,0.366,RightResponse,correct,True,14.0
160,4,R,0,,0.225,RightResponse,correct,True,25.0
161,4,L,400,,0.326,LeftResponse,correct,True,13.0
162,4,R,200,,0.257,RightResponse,correct,True,21.0
163,4,R,200,,0.251,RightResponse,correct,True,20.0
164,4,L,50,,0.287,RightResponse,incorrect,True,17.0
165,4,R,50,,0.257,RightResponse,correct,True,20.0
166,4,R,400,,0.222,RightResponse,correct,True,12.0
167,4,L,200,,0.317,RightResponse,incorrect,True,19.0
168,4,R,100,,0.353,RightResponse,correct,True,21.0
169,4,L,100,,0.279,LeftResponse,correct,True,20.0
170,4,R,400,,0.277,RightResponse,correct,True,11.0
171,4,L,50,,0.345,LeftResponse,correct,True,19.0
172,4,L,200,,0.255,LeftResponse,correct,True,22.0
173,4,L,50,,0.34,LeftResponse,correct,True,18.0
174,4,R,50,,0.241,RightResponse,correct,True,17.0
175,4,L,100,,0.344,LeftResponse,correct,True,19.0
176,4,L,200,,0.291,LeftResponse,correct,True,21.0
177,4,R,0,,0.343,RightResponse,correct,True,24.0
178,4,L,200,,0.235,LeftResponse,correct,True,20.0
179,4,L,0,,0.337,LeftResponse,correct,True,23.0
180,4,L,0,,0.298,LeftResponse,correct,True,22.0
181,4,R,200,,0.308,RightResponse,correct,True,19.0
182,4,L,400,,0.221,LeftResponse,correct,True,10.0
183,4,R,100,,0.286,LeftResponse,incorrect,True,18.0
184,4,L,100,,0.334,LeftResponse,correct,True,21.0
185,4,L,0,,0.333,LeftResponse,correct,True,21.0
186,4,L,400,,0.307,LeftResponse,correct,True,9.0
187,4,R,100,,0.265,RightResponse,correct,True,20.0
188,4,R,100,,0.249,RightResponse,correct,True,19.0
189,4,R,0,,0.253,RightResponse,correct,True,20.0
190,4,L,400,,0.323,RightResponse,incorrect,True,8.0
191,4,L,50,,0.387,RightResponse,incorrect,True,16.0
192,4,R,400,,0.361,RightResponse,correct,True,11.0
193,4,R,50,,0.238,RightResponse,correct,True,19.0
194,4,L,0,,0.358,RightResponse,incorrect,True,19.0
195,4,R,50,,0.247,RightResponse,correct,True,18.0
196,4,R,400,,0.229,RightResponse,correct,True,10.0
197,4,L,100,,0.333,RightResponse,incorrect,True,18.0
198,4,R,0,,0.384,LeftResponse,incorrect,True,22.0
199,4,R,200,,0.228,RightResponse,correct,True,18.0
200,5,L,50,,0.268,LeftResponse,correct,True,17.0
201,5,L,100,,0.251,LeftResponse,correct,True,21.0
202,5,R,100,,0.304,RightResponse,correct,True,20.0
203,5,R,200,,0.237,LeftResponse,incorrect,True,17.0
204,5,R,50,,0.353,RightResponse,correct,True,16.0
205,5,L,50,,0.277,LeftResponse,correct,True,15.0
206,5,R,200,,0.3,RightResponse,correct,True,20.0
207,5,R,100,,0.351,RightResponse,correct,True,19.0
208,5,R,50,,0.322,LeftResponse,incorrect,True,14.0
209,5,L,0,,0.281,LeftResponse,correct,True,25.0
210,5,L,400,,0.304,RightResponse,incorrect,True,9.0
211,5,L,100,,0.336,RightResponse,incorrect,True,18.0
212,5,L,200,,0.243,LeftResponse,correct,True,19.0
213,5,R,0,,0.305,LeftResponse,incorrect,True,24.0
214,5,L,400,,0.349,RightResponse,incorrect,True,12.0
215,5,R,0,,0.315,RightResponse,correct,True,27.0
216,5,L,100,,0.283,LeftResponse,correct,True,21.0
217,5,L,400,,0.252,RightResponse,incorrect,True,15.0
218,5,R,400,,0.217,RightResponse,correct,True,18.0
219,5,L,50,,0.208,LeftResponse,correct,True,17.0
220,5,L,200,,0.317,LeftResponse,correct,True,18.0
221,5,L,0,,0.276,RightResponse,incorrect,True,26.0
222,5,L,400,,0.236,LeftResponse,correct,True,17.0
223,5,R,0,,0.309,RightResponse,correct,True,29.0
224,5,R,400,,0.259,RightResponse,correct,True,16.0
225,5,R,200,,0.233,RightResponse,correct,True,17.0
226,5,L,200,,0.276,RightResponse,incorrect,True,16.0
227,5,L,200,,0.24,LeftResponse,correct,True,19.0
228,5,R,400,,0.385,RightResponse,correct,True,15.0
229,5,R,50,,0.316,RightResponse,correct,True,16.0
230,5,R,100,,0.217,RightResponse,correct,True,20.0
231,5,R,100,,0.342,RightResponse,correct,True,19.0
232,5,L,50,,0.283,LeftResponse,correct,True,15.0
233,5,L,0,,0.248,LeftResponse,correct,True,28.0
234,5,L,100,,0.235,RightResponse,incorrect,True,18.0
235,5,R,400,,0.397,RightResponse,correct,True,14.0
236,5,R,200,,0.348,RightResponse,correct,True,18.0
237,5,R,0,,0.255,RightResponse,correct,True,27.0
238,5,L,0,,0.273,LeftResponse,correct,True,26.0
239,5,R,50,,0.264,RightResponse,correct,True,14.0
