trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
138,3,L,200,,0.274,,,,
139,3,R,400,,0.279,,,,
140,3,R,400,,0.204,,,,
141,3,R,0,,0.229,,,,
142,3,R,200,,0.379,,,,
143,3,R,0,,0.348,,,,
144,3,L,400,,0.263,,,,
145,3,R,0,,0.338,,,,
146,3,R,50,,0.361,,,,
147,3,R,0,,0.306,,,,
148,3,L,50,,0.344,,,,
149,3,L,200,,0.278,,,,
150,3,L,50,,0.229,,,,
151,3,R,100,,0.31,,,,
152,3,L,0,,0.371,,,,
153,3,R,50,,0.222,,,,
154,3,L,100,,0.25,,,,
155,3,L,50,,0.234,,,,
156,3,R,50,,0.285,,,,
157,3,L,200,,0.201,,,,
158,3,L,400,,0.347,,,,
159,3,L,0,,0.303,,,,
160,4,R,100,,0.388,,,,
161,4,R,400,,0.389,,,,
162,4,R,0,,0.275,,,,
163,4,L,100,,0.218,,,,
164,4,R,0,,0.376,,,,
165,4,R,200,,0.243,,,,
166,4,L,200,,0.203,,,,
167,4,L,400,,0.37,,,,
168,4,R,50,,0.287,,,,
169,4,R,100,,0.319,,,,
170,4,R,400,,0.322,,,,
171,4,L,0,,0.368,,,,
172,4,R,100,,0.217,,,,
173,4,L,200,,0.292,,,,
174,4,R,200,,0.367,,,,
175,4,R,100,,0.225,,,,
176,4,L,200,,0.313,,,,
177,4,L,100,,0.254,,,,
178,4,L,400,,0.245,,,,
179,4,R,50,,0.229,,,,
180,4,L,0,,0.21,,,,
181,4,L,100,,0.327,,,,
182,4,R,0,,0.231,,,,
183,4,L,100,,0.352,,,,
184,4,L,50,,0.35,,,,
185,4,R,400,,0.276,,,,
186,4,R,400,,0.207,,,,
187,4,R,200,,0.318,,,,
188,4,L,200,,0.265,,,,
189,4,L,50,,0.258,,,,
190,4,R,50,,0.203,,,,
191,4,L,50,,0.315,,,,
192,4,R,0,,0.302,,,,
193,4,L,0,,0.249,,,,
194,4,L,0,,0.351,,,,
195,4,R,200,,0.287,,,,
196,4,L,50,,0.366,,,,
197,4,L,400,,0.368,,,,
198,4,R,50,,0.254,,,,
199,4,L,400,,0.308,,,,
200,5,L,100,,0.366,,,,
201,5,L,50,,0.272,,,,
202,5,R,400,,0.327,,,,
203,5,L,100,,0.347,,,,
204,5,L,0,,0.389,,,,
205,5,R,50,,0.363,,,,
206,5,L,400,,0.266,,,,
207,5,L,400,,0.252,,,,
208,5,L,200,,0.295,,,,
209,5,R,0,,0.305,,,,
210,5,R,0,,0.339,,,,
211,5,R,0,,0.386,,,,
212,5,L,0,,0.303,,,,
213,5,L,200,,0.366,,,,
214,5,R,100,,0.223,,,,
215,5,R,200,,0.304,,,,
216,5,R,100,,0.262,,,,
217,5,L,400,,0.29,,,,
218,5,L,50,,0.348,,,,
219,5,L,400,,0.302,,,,
220,5,L,0,,0.276,,,,
221,5,R,400,,0.397,,,,
222,5,R,50,,0.349,,,,
223,5,R,100,,0.239,,,,
224,5,R,0,,0.206,,,,
225,5,L,50,,0.254,,,,
226,5,L,200,,0.217,,,,
227,5,R,200,,0.331,,,,
228,5,R,100,,0.291,,,,
229,5,L,100,,0.216,,,,
230,5,L,50,,0.365,,,,
231,5,R,400,,0.208,,,,
232,5,R,400,,0.22,,,,
233,5,L,200,,0.355,,,,
234,5,R,200,,0.362,,,,
235,5,L,100,,0.4,,,,
236,5,R,50,,0.251,,,,
237,5,L,0,,0.381,,,,
238,5,R,50,,0.274,,,,
239,5,R,200,,0.331,,,,
