trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
103,2,L,100,,0.23,RightResponse,incorrect,True,8.0
104,2,L,50,,0.3,RightResponse,incorrect,True,11.0
105,2,L,100,,0.204,LeftResponse,correct,True,11.0
106,2,R,50,,0.389,RightResponse,correct,True,14.0
107,2,L,100,,0.295,RightResponse,incorrect,True,10.0
108,2,R,50,,0.269,RightResponse,correct,True,13.0
109,2,L,0,,0.34,LeftResponse,correct,True,18.0
110,2,R,50,,0.285,RightResponse,correct,True,12.0
111,2,L,50,,0.272,RightResponse,incorrect,True,11.0
112,2,R,200,,0.28,RightResponse,correct,True,16.0
113,2,L,200,,0.39,RightResponse,incorrect,True,15.0
114,2,L,0,,0.281,RightResponse,incorrect,True,17.0
115,2,L,50,,0.383,LeftResponse,correct,True,14.0
116,2,R,100,,0.215,RightResponse,correct,True,13.0
117,2,L,200,,0.357,LeftResponse,correct,True,18.0
118,2,R,400,,0.324,RightResponse,correct,True,15.0
119,2,R,200,,0.333,LeftResponse,incorrect,True,17.0
120,3,L,400,,0.307,LeftResponse,correct,True,14.0
121,3,L,400,,0.356,RightResponse,incorrect,True,13.0
122,3,R,400,,0.363,LeftResponse,incorrect,True,16.0
123,3,R,200,,0.277,RightResponse,correct,True,20.0
124,3,L,50,,0.243,RightResponse,incorrect,True,13.0
125,3,L,0,,0.249,LeftResponse,correct,True,20.0
126,3,R,50,,0.39,RightResponse,correct,True,16.0
127,3,L,50,,0.339,LeftResponse,correct,True,15.0
128,3,R,50,,0.317,RightResponse,correct,True,14.0
129,3,R,400,,0.288,RightResponse,correct,True,19.0
130,3,R,400,,0.345,RightResponse,correct,True,18.0
131,3,L,0,,0.294,LeftResponse,correct,True,19.0
132,3,R,200,,0.328,RightResponse,correct,True,19.0
133,3,R,100,,0.219,RightResponse,correct,True,12.0
134,3,L,100,,0.239,RightResponse,incorrect,True,11.0
135,3,L,50,,0.387,RightResponse,incorrect,True,13.0
136,3,R,100,,0.332,RightResponse,correct,True,14.0
137,3,R,100,,0.281,RightResponse,correct,True,13.0
138,3,L,200,,0.324,LeftResponse,correct,True,18.0
139,3,L,200,,0.331,RightResponse,incorrect,True,17.0
140,3,L,400,,0.319,LeftResponse,correct,True,17.0
141,3,L,100,,0.358,LeftResponse,correct,True,12.0
142,3,L,0,,0.243,LeftResponse,correct,True,18.0
143,3,R,0,,0.375,RightResponse,correct,True,17.0
144,3,L,200,,0.334,LeftResponse,correct,True,20.0
145,3,L,0,,0.266,LeftResponse,correct,True,16.0
146,3,R,400,,0.307,RightResponse,correct,True,16.0
147,3,R,0,,0.392,RightResponse,correct,True,15.0
148,3,R,100,,0.35,RightResponse,correct,True,11.0
149,3,L,400,,0.336,RightResponse,incorrect,True,15.0
150,3,L,100,,0.336,LeftResponse,correct,True,10.0
151,3,R,50,,0.224,RightResponse,correct,True,16.0
152,3,R,200,,0.346,RightResponse,correct,True,19.0
153,3,L,200,,0.326,LeftResponse,correct,True,18.0
154,3,R,50,,0.33,RightResponse,correct,True,15.0
155,3,R,0,,0.344,RightResponse,correct,True,14.0
156,3,L,100,,0.347,LeftResponse,correct,True,9.0
157,3,R,0,,0.372,RightResponse,correct,True,13.0
158,3,R,200,,0.219,RightResponse,correct,True,17.0
159,3,L,50,,0.212,LeftResponse,correct,True,14.0
160,4,R,50,,0.347,invalid,invalid,True,13.0
161,4,L,400,,0.231,LeftResponse,correct,True,18.0
162,4,L,100,,0.277,RightResponse,incorrect,True,8.0
163,4,L,200,,0.295,LeftResponse,correct,True,16.0
164,4,L,50,,0.385,LeftResponse,correct,False,13.0
165,4,R,50,,0.294,RightResponse,correct,True,13.0
166,4,R,400,,0.336,LeftResponse,incorrect,True,17.0
167,4,R,100,,0.371,LeftResponse,incorrect,True,11.0
168,4,L,200,,0.352,LeftResponse,correct,True,15.0
169,4,R,200,,0.203,RightResponse,correct,True,14.0
170,4,L,100,,0.296,LeftResponse,correct,True,14.0
171,4,L,50,,0.362,RightResponse,incorrect,True,12.0
172,4,L,400,,0.265,LeftResponse,correct,True,20.0
173,4,L,400,,0.339,LeftResponse,correct,True,19.0
174,4,R,0,,0.301,RightResponse,correct,True,12.0
175,4,L,0,,0.349,LeftResponse,correct,True,11.0
176,4,R,400,,0.32,RightResponse,correct,True,18.0
177,4,R,100,,0.27,RightResponse,correct,True,13.0
178,4,R,400,,0.241,RightResponse,correct,True,17.0
179,4,L,400,,0.373,LeftResponse,correct,True,16.0
180,4,L,0,,0.335,RightResponse,incorrect,True,10.0
181,4,L,200,,0.377,RightResponse,incorrect,True,13.0
182,4,R,200,,0.367,RightResponse,correct,True,16.0
183,4,R,100,,0.298,RightResponse,correct,True,12.0
184,4,R,200,,0.336,RightResponse,correct,True,15.0
185,4,R,0,,0.294,RightResponse,correct,True,13.0
186,4,R,0,,0.377,RightResponse,correct,True,12.0
187,4,L,50,,0.24,RightResponse,incorrect,True,15.0
188,4,R,100,,0.227,RightResponse,correct,True,11.0
189,4,R,50,,0.28,RightResponse,correct,True,18.0
190,4,L,0,,0.295,RightResponse,incorrect,True,11.0
191,4,R,200,,0.212,LeftResponse,incorrect,True,14.0
192,4,L,50,,0.302,LeftResponse,correct,True,17.0
193,4,L,100,,0.292,RightResponse,incorrect,True,10.0
194,4,R,0,,0.241,LeftResponse,incorrect,True,14.0
195,4,L,0,,0.334,LeftResponse,correct,True,17.0
196,4,L,100,,0.252,LeftResponse,correct,True,13.0
197,4,R,400,,0.369,RightResponse,correct,True,15.0
198,4,L,200,,0.356,LeftResponse,correct,True,17.0
199,4,R,50,,0.266,RightResponse,correct,True,16.0
200,5,R,400,,0.38,invalid,invalid,True,14.0
201,5,L,100,,0.303,RightResponse,incorrect,True,12.0
202,5,L,200,,0.23,invalid,invalid,True,16.0
203,5,L,400,,0.297,RightResponse,incorrect,True,14.0
204,5,R,100,,0.204,RightResponse,correct,True,15.0
205,5,L,50,,0.233,LeftResponse,correct,True,15.0
206,5,R,200,,0.271,RightResponse,correct,False,16.0
207,5,R,100,,0.252,RightResponse,correct,True,14.0
208,5,R,400,,0.297,RightResponse,correct,True,17.0
209,5,L,50,,0.268,LeftResponse,correct,True,14.0
210,5,R,400,,0.362,RightResponse,correct,True,16.0
211,5,L,0,,0.268,LeftResponse,correct,True,16.0
212,5,L,0,,0.366,RightResponse,incorrect,True,15.0
213,5,L,400,,0.308,LeftResponse,correct,True,15.0
214,5,L,0,,0.297,LeftResponse,correct,True,18.0
215,5,L,50,,0.371,RightResponse,incorrect,True,13.0
216,5,L,200,,0.326,LeftResponse,correct,True,16.0
217,5,R,200,,0.341,RightResponse,correct,True,15.0
218,5,R,50,,0.249,RightResponse,correct,True,16.0
219,5,R,100,,0.343,RightResponse,correct,True,13.0
220,5,R,0,,0.271,LeftResponse,incorrect,True,17.0
221,5,L,400,,0.355,RightResponse,incorrect,True,14.0
222,5,R,50,,0.303,RightResponse,correct,True,15.0
223,5,R,400,,0.365,RightResponse,correct,True,17.0
224,5,R,0,,0.311,LeftResponse,incorrect,True,20.0
225,5,L,100,,0.29,LeftResponse,correct,True,12.0
226,5,R,0,,0.302,RightResponse,correct,True,23.0
227,5,L,200,,0.244,LeftResponse,correct,False,14.0
228,5,R,100,,0.282,RightResponse,correct,True,11.0
229,5,R,50,,0.248,RightResponse,correct,False,14.0
230,5,R,200,,0.389,RightResponse,correct,True,14.0
231,5,L,0,,0.265,LeftResponse,correct,True,22.0
232,5,L,100,,0.257,LeftResponse,correct,True,10.0
233,5,L,100,,0.328,invalid,invalid,True,9.0
234,5,L,400,,0.384,invalid,invalid,True,16.0
235,5,R,0,,0.255,RightResponse,correct,True,21.0
236,5,R,200,,0.206,RightResponse,correct,True,13.0
237,5,R,50,,0.38,RightResponse,correct,True,14.0
238,5,L,50,,0.339,LeftResponse,correct,True,13.0
239,5,L,200,,0.373,LeftResponse,correct,False,12.0
