trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
105,2,R,100,,0.23,invalid,invalid,True,16.0
106,2,R,200,,0.306,invalid,invalid,True,19.0
107,2,L,50,,0.365,invalid,invalid,True,9.0
108,2,R,100,,0.347,invalid,invalid,True,16.0
109,2,R,50,,0.22,invalid,invalid,True,9.0
110,2,R,0,,0.244,RightResponse,correct,True,29.0
111,2,L,0,,0.298,RightResponse,incorrect,True,28.0
112,2,R,400,,0.367,invalid,invalid,True,29.0
113,2,L,200,,0.231,invalid,invalid,True,19.0
114,2,L,100,,0.348,RightResponse,incorrect,True,16.0
115,2,R,0,,0.215,RightResponse,correct,True,31.0
116,2,R,100,,0.273,invalid,invalid,True,19.0
117,2,R,100,,0.201,invalid,invalid,True,19.0
118,2,L,100,,0.258,invalid,invalid,True,19.0
119,2,L,50,,0.245,RightResponse,incorrect,True,9.0
120,3,R,50,,0.354,RightResponse,correct,True,12.0
121,3,R,0,,0.327,RightResponse,correct,True,30.0
122,3,L,400,,0.337,RightResponse,incorrect,True,29.0
123,3,R,100,,0.37,RightResponse,correct,True,19.0
124,3,L,50,,0.301,RightResponse,incorrect,True,11.0
125,3,R,400,,0.375,RightResponse,correct,True,32.0
126,3,R,400,,0.393,invalid,invalid,True,31.0
127,3,L,100,,0.368,RightResponse,incorrect,True,18.0
128,3,R,200,,0.286,RightResponse,correct,True,19.0
129,3,L,200,,0.25,RightResponse,incorrect,True,18.0
130,3,L,0,,0.212,RightResponse,incorrect,True,29.0
131,3,R,100,,0.219,RightResponse,correct,True,21.0
132,3,L,100,,0.247,RightResponse,incorrect,True,20.0
133,3,L,400,,0.335,RightResponse,incorrect,True,31.0
134,3,L,200,,0.217,RightResponse,incorrect,True,21.0
135,3,L,0,,0.262,RightResponse,incorrect,True,32.0
136,3,R,100,,0.314,RightResponse,correct,True,23.0
137,3,L,200,,0.374,invalid,invalid,True,24.0
138,3,L,100,,0.36,invalid,invalid,True,22.0
139,3,L,100,,0.247,invalid,invalid,True,22.0
140,3,L,50,,0.207,LeftResponse,correct,True,14.0
141,3,R,0,,0.241,LeftResponse,incorrect,True,35.0
142,3,L,0,,0.227,RightResponse,incorrect,True,38.0
143,3,R,400,,0.263,RightResponse,correct,True,34.0
144,3,L,0,,0.326,LeftResponse,correct,True,41.0
145,3,L,200,,0.272,RightResponse,incorrect,True,24.0
146,3,R,100,,0.375,LeftResponse,incorrect,True,22.0
147,3,L,400,,0.216,RightResponse,incorrect,True,33.0
148,3,R,200,,0.331,LeftResponse,incorrect,True,27.0
149,3,R,200,,0.384,RightResponse,correct,True,30.0
150,3,L,50,,0.388,LeftResponse,correct,True,13.0
151,3,R,50,,0.283,LeftResponse,incorrect,True,12.0
152,3,R,0,,0.389,RightResponse,correct,True,40.0
153,3,L,400,,0.278,RightResponse,incorrect,True,36.0
154,3,R,50,,0.266,RightResponse,correct,True,15.0
155,3,R,400,,0.322,LeftResponse,incorrect,True,39.0
156,3,R,50,,0.301,RightResponse,correct,True,14.0
157,3,R,0,,0.272,RightResponse,correct,True,39.0
158,3,R,200,,0.311,RightResponse,correct,True,29.0
159,3,L,50,,0.345,RightResponse,incorrect,True,13.0
160,4,R,0,,0.247,RightResponse,correct,True,38.0
161,4,R,0,,0.381,RightResponse,correct,True,37.0
162,4,L,400,,0.322,invalid,invalid,True,42.0
163,4,R,0,,0.362,LeftResponse,incorrect,True,36.0
164,4,R,200,,0.352,RightResponse,correct,True,28.0
165,4,L,50,,0.354,RightResponse,incorrect,True,16.0
166,4,L,100,,0.273,RightResponse,incorrect,True,25.0
167,4,R,0,,0.39,RightResponse,correct,True,39.0
168,4,R,400,,0.22,LeftResponse,incorrect,True,42.0
169,4,R,100,,0.364,RightResponse,correct,True,28.0
170,4,R,400,,0.36,RightResponse,correct,True,45.0
171,4,R,50,,0.25,RightResponse,correct,True,19.0
172,4,L,0,,0.317,RightResponse,incorrect,True,38.0
173,4,L,400,,0.348,RightResponse,incorrect,True,44.0
174,4,R,50,,0.203,LeftResponse,incorrect,True,18.0
175,4,R,200,,0.309,invalid,invalid,True,27.0
176,4,R,400,,0.31,invalid,invalid,True,47.0
177,4,L,100,,0.33,RightResponse,incorrect,True,27.0
178,4,L,0,,0.365,LeftResponse,correct,True,41.0
179,4,R,400,,0.278,invalid,invalid,True,47.0
180,4,L,100,,0.243,RightResponse,incorrect,True,30.0
181,4,L,200,,0.255,LeftResponse,correct,True,27.0
182,4,L,100,,0.321,LeftResponse,correct,True,33.0
183,4,L,50,,0.245,LeftResponse,correct,True,21.0
184,4,R,50,,0.213,LeftResponse,incorrect,True,20.0
185,4,R,100,,0.245,RightResponse,correct,True,32.0
186,4,L,200,,0.353,RightResponse,incorrect,True,26.0
187,4,L,400,,0.326,LeftResponse,correct,True,47.0
188,4,R,50,,0.215,LeftResponse,incorrect,True,23.0
189,4,L,50,,0.312,RightResponse,incorrect,True,26.0
190,4,R,200,,0.307,LeftResponse,incorrect,True,29.0
191,4,L,50,,0.333,RightResponse,incorrect,True,29.0
192,4,L,0,,0.238,LeftResponse,correct,True,40.0
193,4,R,100,,0.315,invalid,invalid,True,31.0
194,4,L,200,,0.37,RightResponse,incorrect,True,32.0
195,4,L,0,,0.384,LeftResponse,correct,True,39.0
196,4,R,100,,0.357,RightResponse,correct,True,31.0
197,4,L,400,,0.244,RightResponse,incorrect,True,46.0
198,4,R,200,,0.324,RightResponse,correct,True,35.0
199,4,L,200,,0.331,LeftResponse,correct,True,34.0
200,5,L,200,,0.256,invalid,invalid,True,33.0
201,5,R,200,,0.297,RightResponse,correct,True,33.0
202,5,L,400,,0.274,LeftResponse,correct,True,49.0
203,5,R,100,,0.202,RightResponse,correct,True,30.0
204,5,R,100,,0.386,LeftResponse,incorrect,True,29.0
205,5,L,100,,0.378,RightResponse,incorrect,True,32.0
206,5,R,200,,0.287,RightResponse,correct,True,32.0
207,5,R,100,,0.281,RightResponse,correct,True,35.0
208,5,L,100,,0.259,RightResponse,incorrect,True,34.0
209,5,R,100,,0.399,invalid,invalid,True,37.0
210,5,R,50,,0.221,RightResponse,correct,True,32.0
211,5,R,0,,0.397,RightResponse,correct,True,38.0
212,5,R,400,,0.342,RightResponse,correct,True,48.0
213,5,R,200,,0.364,RightResponse,correct,True,31.0
214,5,L,0,,0.287,RightResponse,incorrect,True,37.0
215,5,R,0,,0.294,LeftResponse,incorrect,True,40.0
216,5,R,0,,0.223,RightResponse,correct,True,43.0
217,5,L,200,,0.301,RightResponse,incorrect,True,30.0
218,5,L,50,,0.234,RightResponse,incorrect,True,31.0
219,5,L,0,,0.334,RightResponse,incorrect,True,42.0
220,5,L,0,,0.316,RightResponse,incorrect,True,45.0
221,5,R,400,,0.289,RightResponse,correct,True,47.0
222,5,L,400,,0.342,LeftResponse,correct,True,46.0
223,5,R,50,,0.225,RightResponse,correct,True,34.0
224,5,L,100,,0.235,RightResponse,incorrect,True,37.0
225,5,R,200,,0.359,LeftResponse,incorrect,True,33.0
226,5,L,200,,0.241,RightResponse,incorrect,True,36.0
227,5,L,100,,0.283,LeftResponse,correct,True,40.0
228,5,L,400,,0.301,RightResponse,incorrect,True,45.0
229,5,L,50,,0.397,LeftResponse,correct,True,33.0
230,5,R,50,,0.339,RightResponse,correct,True,32.0
231,5,L,400,,0.324,LeftResponse,correct,True,48.0
232,5,L,50,,0.276,RightResponse,incorrect,True,31.0
233,5,L,200,,0.234,LeftResponse,correct,True,39.0
234,5,R,400,,0.339,RightResponse,correct,True,47.0
235,5,L,0,,0.381,LeftResponse,correct,True,48.0
236,5,R,400,,0.398,RightResponse,correct,True,46.0
237,5,R,0,,0.399,RightResponse,correct,True,47.0
238,5,L,50,,0.298,LeftResponse,correct,True,34.0
239,5,R,50,,0.276,RightResponse,correct,True,33.0
