trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
97,2,R,0,,0.303,RightResponse,correct,True,18.0
98,2,L,200,,0.374,RightResponse,incorrect,False,14.0
99,2,R,50,,0.334,RightResponse,correct,True,10.0
100,2,R,100,,0.379,RightResponse,correct,True,11.0
101,2,L,400,,0.203,LeftResponse,correct,True,18.0
102,2,R,400,,0.305,RightResponse,correct,False,17.0
103,2,R,100,,0.363,RightResponse,correct,True,10.0
104,2,L,200,,0.356,RightResponse,incorrect,True,14.0
105,2,L,50,,0.233,RightResponse,incorrect,True,9.0
106,2,R,50,,0.298,RightResponse,correct,True,12.0
107,2,L,0,,0.215,LeftResponse,correct,True,17.0
108,2,R,100,,0.351,RightResponse,correct,False,9.0
109,2,L,200,,0.392,LeftResponse,correct,True,17.0
110,2,R,400,,0.336,RightResponse,correct,True,17.0
111,2,R,200,,0.321,RightResponse,correct,True,16.0
112,2,L,100,,0.264,RightResponse,incorrect,True,9.0
113,2,R,50,,0.325,RightResponse,correct,True,11.0
114,2,R,100,,0.383,RightResponse,correct,True,12.0
115,2,R,200,,0.394,RightResponse,correct,False,15.0
116,2,L,400,,0.32,LeftResponse,correct,True,16.0
117,2,R,200,,0.293,RightResponse,correct,True,15.0
118,2,L,50,,0.25,LeftResponse,correct,True,10.0
119,2,L,0,,0.368,RightResponse,incorrect,True,16.0
120,3,R,200,,0.254,RightResponse,correct,True,14.0
121,3,L,400,,0.264,LeftResponse,correct,True,15.0
122,3,R,0,,0.35,RightResponse,correct,True,19.0
123,3,R,100,,0.35,RightResponse,correct,True,11.0
124,3,R,50,,0.21,RightResponse,correct,True,9.0
125,3,R,100,,0.364,RightResponse,correct,False,10.0
126,3,L,400,,0.309,LeftResponse,correct,False,14.0
127,3,R,0,,0.307,RightResponse,correct,True,18.0
128,3,L,50,,0.209,RightResponse,incorrect,False,8.0
129,3,L,50,,0.339,RightResponse,incorrect,True,8.0
130,3,R,200,,0.356,RightResponse,correct,False,13.0
131,3,L,400,,0.32,RightResponse,incorrect,True,14.0
132,3,L,0,,0.323,LeftResponse,correct,False,17.0
133,3,R,100,,0.337,RightResponse,correct,True,10.0
134,3,R,50,,0.387,RightResponse,correct,True,11.0
135,3,L,100,,0.312,RightResponse,incorrect,False,9.0
136,3,R,200,,0.256,RightResponse,correct,True,13.0
137,3,R,400,,0.26,RightResponse,correct,False,17.0
138,3,L,400,,0.384,RightResponse,incorrect,True,17.0
139,3,L,0,,0.339,RightResponse,incorrect,True,17.0
140,3,L,100,,0.239,LeftResponse,correct,True,9.0
141,3,R,400,,0.226,RightResponse,correct,True,20.0
142,3,R,100,,0.255,RightResponse,correct,False,8.0
143,3,L,50,,0.311,LeftResponse,correct,True,10.0
144,3,R,400,,0.289,RightResponse,correct,True,19.0
145,3,L,200,,0.231,LeftResponse,correct,True,12.0
146,3,L,200,,0.363,RightResponse,incorrect,True,11.0
147,3,L,0,,0.35,RightResponse,incorrect,True,20.0
148,3,L,100,,0.28,RightResponse,incorrect,True,8.0
149,3,L,0,,0.278,RightResponse,incorrect,True,23.0
150,3,R,400,,0.221,RightResponse,correct,True,18.0
151,3,R,50,,0.327,RightResponse,correct,False,9.0
152,3,L,200,,0.372,LeftResponse,correct,True,14.0
153,3,R,50,,0.392,RightResponse,correct,True,9.0
154,3,R,200,,0.242,RightResponse,correct,True,13.0
155,3,L,100,,0.31,RightResponse,incorrect,False,11.0
156,3,R,0,,0.307,LeftResponse,incorrect,True,26.0
157,3,L,200,,0.26,LeftResponse,correct,True,12.0
158,3,L,50,,0.316,RightResponse,incorrect,True,8.0
159,3,R,0,,0.239,RightResponse,correct,True,29.0
160,4,L,100,,0.288,RightResponse,incorrect,False,11.0
161,4,L,400,,0.296,LeftResponse,correct,True,17.0
162,4,R,200,,0.255,RightResponse,correct,True,11.0
163,4,L,200,,0.378,RightResponse,incorrect,True,10.0
164,4,R,200,,0.358,RightResponse,correct,True,13.0
165,4,R,400,,0.343,invalid,invalid,True,16.0
166,4,L,200,,0.29,RightResponse,incorrect,True,12.0
167,4,L,400,,0.374,RightResponse,incorrect,True,16.0
168,4,R,200,,0.215,RightResponse,correct,True,15.0
169,4,R,0,,0.272,RightResponse,correct,True,28.0
170,4,L,200,,0.339,LeftResponse,correct,False,14.0
171,4,R,50,,0.386,RightResponse,correct,True,11.0
172,4,R,100,,0.228,RightResponse,correct,False,11.0
173,4,R,0,,0.225,RightResponse,correct,False,27.0
174,4,R,50,,0.343,LeftResponse,incorrect,True,10.0
175,4,R,100,,0.273,RightResponse,correct,False,11.0
176,4,L,400,,0.364,LeftResponse,correct,True,19.0
177,4,L,0,,0.278,RightResponse,incorrect,True,27.0
178,4,R,200,,0.398,RightResponse,correct,False,14.0
179,4,L,200,,0.244,RightResponse,incorrect,False,14.0
180,4,R,0,,0.261,RightResponse,correct,True,30.0
181,4,R,100,,0.332,RightResponse,correct,True,11.0
182,4,R,400,,0.32,RightResponse,correct,True,18.0
183,4,L,50,,0.216,LeftResponse,correct,False,13.0
184,4,L,50,,0.289,LeftResponse,correct,True,13.0
185,4,L,400,,0.284,LeftResponse,correct,True,17.0
186,4,L,50,,0.221,RightResponse,incorrect,True,12.0
187,4,L,0,,0.217,LeftResponse,correct,False,29.0
188,4,R,400,,0.387,RightResponse,correct,True,16.0
189,4,R,50,,0.302,RightResponse,correct,True,15.0
190,4,L,100,,0.236,LeftResponse,correct,True,10.0
191,4,L,0,,0.291,RightResponse,incorrect,True,29.0
192,4,R,100,,0.292,RightResponse,correct,False,9.0
193,4,L,100,,0.393,LeftResponse,correct,True,9.0
194,4,L,50,,0.28,LeftResponse,correct,True,14.0
195,4,R,400,,0.321,RightResponse,correct,True,15.0
196,4,R,50,,0.385,RightResponse,correct,False,13.0
197,4,L,0,,0.343,LeftResponse,correct,True,32.0
198,4,L,100,,0.375,RightResponse,incorrect,True,8.0
199,4,R,0,,0.369,RightResponse,correct,False,31.0
200,5,R,100,,0.26,RightResponse,correct,False,11.0
201,5,L,100,,0.328,LeftResponse,correct,False,11.0
202,5,R,0,,0.222,RightResponse,correct,False,31.0
203,5,L,200,,0.357,LeftResponse,correct,True,14.0
204,5,L,100,,0.335,LeftResponse,correct,False,11.0
205,5,L,400,,0.206,RightResponse,incorrect,True,14.0
206,5,L,400,,0.218,LeftResponse,correct,True,17.0
207,5,L,100,,0.385,RightResponse,incorrect,True,11.0
208,5,L,50,,0.267,RightResponse,incorrect,True,13.0
209,5,R,200,,0.341,RightResponse,correct,True,13.0
210,5,L,50,,0.35,LeftResponse,correct,True,16.0
211,5,L,50,,0.22,LeftResponse,correct,True,15.0
212,5,R,0,,0.222,RightResponse,correct,True,31.0
213,5,L,200,,0.219,RightResponse,incorrect,True,12.0
214,5,R,50,,0.342,RightResponse,correct,False,14.0
215,5,L,0,,0.246,RightResponse,incorrect,True,30.0
216,5,R,50,,0.22,RightResponse,correct,True,14.0
217,5,L,0,,0.296,RightResponse,incorrect,True,33.0
218,5,R,200,,0.267,RightResponse,correct,True,15.0
219,5,R,100,,0.227,RightResponse,correct,True,14.0
220,5,L,50,,0.336,RightResponse,incorrect,True,13.0
221,5,R,50,,0.203,RightResponse,correct,True,16.0
222,5,R,400,,0.375,RightResponse,correct,True,16.0
223,5,L,100,,0.381,LeftResponse,correct,True,13.0
224,5,L,200,,0.367,RightResponse,incorrect,True,14.0
225,5,R,0,,0.253,RightResponse,correct,True,36.0
226,5,R,200,,0.313,RightResponse,correct,True,17.0
227,5,L,0,,0.282,LeftResponse,correct,True,35.0
228,5,R,100,,0.237,invalid,invalid,True,12.0
229,5,R,50,,0.293,LeftResponse,incorrect,True,15.0
230,5,R,400,,0.266,RightResponse,correct,True,15.0
231,5,L,200,,0.242,LeftResponse,correct,True,16.0
232,5,R,100,,0.244,RightResponse,correct,True,12.0
233,5,L,400,,0.237,RightResponse,incorrect,True,14.0
234,5,R,400,,0.276,RightResponse,correct,False,17.0
235,5,L,400,,0.284,LeftResponse,correct,True,17.0
236,5,L,0,,0.38,LeftResponse,correct,True,34.0
237,5,R,400,,0.339,RightResponse,correct,True,16.0
238,5,R,0,,0.317,RightResponse,correct,True,33.0
239,5,R,200,,0.332,RightResponse,correct,True,15.0
